Date,AAPL,AVGO,GOOGL,JPM,META,MSFT,NFLX,NVDA,TSLA,V,WMT,^GSPC
2020-11-17,116.46517181396484,34.07301712036133,87.55789184570312,102.4721450805664,273.49957275390625,205.96778869628906,480.6300048828125,13.382155418395996,147.20333862304688,203.96693420410156,46.552520751953125,3609.530029296875
2020-11-18,115.13848114013672,34.07481002807617,86.51314544677734,101.71317291259766,270.4861145019531,203.2523193359375,481.7900085449219,13.38863754272461,162.2133331298828,201.17909240722656,46.46526336669922,3567.7900390625
2020-11-19,115.73353576660156,34.40694808959961,87.404296875,101.98677062988281,271.4508056640625,204.54263305664062,484.6700134277344,13.400103569030762,166.42333984375,200.92742919921875,47.40958786010742,3581.8701171875
2020-11-20,114.46537017822266,34.31742858886719,86.30142211914062,101.11304473876953,268.2284851074219,202.5879364013672,488.239990234375,13.048653602600098,163.20333862304688,197.35548400878906,46.82366943359375,3557.5400390625
2020-11-23,111.06088256835938,34.64598083496094,85.86305236816406,104.02544403076172,266.9654235839844,202.3182830810547,476.6199951171875,13.100750923156738,173.9499969482422,201.49855041503906,47.03871536254883,3577.590087890625
2020-11-24,112.34854888916016,35.11418914794922,87.6692123413086,108.8353042602539,275.4090881347656,205.92921447753906,482.8800048828125,12.91904354095459,185.1266632080078,202.96990966796875,47.1727294921875,3635.409912109375
2020-11-25,113.18749237060547,34.988853454589844,87.68064880371094,107.69681549072266,274.0863342285156,205.93882751464844,485.0,13.195218086242676,191.3333282470703,204.1411590576172,47.3192138671875,3629.64990234375
2020-11-27,113.7337646484375,35.357696533203125,88.8183364868164,106.98194885253906,276.29425048828125,207.24838256835938,491.3599853515625,13.221636772155762,195.25332641601562,204.2476806640625,47.247520446777344,3638.35009765625
2020-11-30,116.13348388671875,35.95124816894531,87.19705200195312,104.03427124023438,275.45880126953125,206.13143920898438,490.70001220703125,13.361468315124512,189.1999969482422,203.61843872070312,47.618404388427734,3621.6298828125
2020-12-01,119.71358489990234,36.218929290771484,89.23284149169922,105.67578125,284.9865417480469,208.1920623779297,504.5799865722656,13.350003242492676,194.9199981689453,204.4412841796875,47.5716552734375,3662.449951171875
2020-12-02,120.06476593017578,36.14372253417969,90.70450592041016,107.70563507080078,285.9512634277344,207.38319396972656,503.3800048828125,13.50404167175293,189.60667419433594,203.45388793945312,46.91093444824219,3669.010009765625
2020-12-03,119.92818450927734,35.79188919067383,90.54894256591797,106.99961853027344,280.3121337890625,206.29515075683594,497.5199890136719,13.359929084777832,197.7933349609375,201.39202880859375,46.530704498291016,3666.719970703125
2020-12-04,119.25508117675781,36.85543441772461,90.64437866210938,107.97039794921875,278.1739196777344,206.41062927246094,498.30999755859375,13.521745681762695,199.67999267578125,205.87388610839844,46.40916442871094,3699.1201171875
2020-12-07,120.71833801269531,37.67996597290039,90.30988311767578,107.5644302368164,284.02178955078125,206.34329223632812,515.780029296875,13.570113182067871,213.9199981689453,205.8448486328125,46.15983581542969,3691.9599609375
2020-12-08,121.33291625976562,37.90556335449219,90.02657318115234,107.67032623291016,281.8537292480469,207.99952697753906,512.6599731445312,13.314054489135742,216.6266632080078,205.9610137939453,46.577457427978516,3702.25
2020-12-09,118.79661560058594,37.26188659667969,88.36305236816406,106.83192443847656,276.40362548828125,203.9456024169922,493.6000061035156,12.895933151245117,201.4933319091797,202.87313842773438,46.20969772338867,3672.820068359375
2020-12-10,120.22084045410156,36.70862579345703,87.85559844970703,106.14353942871094,275.60797119140625,202.7130889892578,501.0899963378906,12.937320709228516,209.02333068847656,200.9661407470703,45.99387741088867,3668.10009765625
2020-12-11,119.41117095947266,36.33083724975586,88.21096801757812,105.51692199707031,272.05743408203125,205.35145568847656,503.2200012207031,12.978209495544434,203.3300018310547,199.63998413085938,45.98135757446289,3663.4599609375
2020-12-14,118.79661560058594,36.866180419921875,87.09069061279297,104.40493774414062,272.6940002441406,206.25662231445312,522.4199829101562,13.27291488647461,213.27667236328125,200.61767578125,45.559078216552734,3647.489990234375
2020-12-15,124.74717712402344,37.42660903930664,87.52906036376953,106.18766784667969,274.0465393066406,206.189208984375,519.780029296875,13.324525833129883,211.0833282470703,201.69215393066406,45.53718566894531,3694.6201171875
2020-12-16,124.67887115478516,38.038963317871094,87.3357162475586,106.4965591430664,274.1659240722656,211.14822387695312,524.8300170898438,13.206844329833984,207.58999633789062,201.60498046875,45.49026107788086,3701.169921875
2020-12-17,125.5470962524414,38.146385192871094,86.50668334960938,105.614013671875,272.982421875,211.28305053710938,532.9000244140625,13.305326461791992,218.63333129882812,204.42189025878906,45.6998405456543,3722.47998046875
2020-12-18,123.55706024169922,39.23525619506836,85.79644775390625,105.09331512451172,274.8918762207031,210.4838104248047,534.4500122070312,13.2362642288208,231.6666717529297,204.54774475097656,45.65291976928711,3709.409912109375
2020-12-21,125.08858489990234,38.72241973876953,86.21095275878906,109.03828430175781,271.3016052246094,214.33547973632812,528.9099731445312,13.296353340148926,216.6199951171875,202.3213348388672,45.659175872802734,3694.919921875
2020-12-22,128.64920043945312,39.10343551635742,85.49823760986328,107.37911224365234,265.63275146484375,215.63540649414062,527.3300170898438,13.242497444152832,213.44667053222656,199.25279235839844,45.10552215576172,3687.260009765625
2020-12-23,127.7517318725586,38.413639068603516,85.89634704589844,110.37975311279297,266.64715576171875,212.8236846923828,514.47998046875,12.974222183227539,215.32666015625,198.73008728027344,44.798980712890625,3690.010009765625
2020-12-24,128.7369842529297,38.95536422729492,86.19108581542969,109.89434051513672,265.9410400390625,214.48951721191406,513.969970703125,12.958761215209961,220.58999633789062,202.02127075195312,44.88656234741211,3703.06005859375
2020-12-28,133.34132385253906,38.993282318115234,88.16921997070312,110.61803436279297,275.4886169433594,216.6175994873047,519.1199951171875,12.865265846252441,221.22999572753906,205.82550048828125,45.42457962036133,3735.360107421875
2020-12-29,131.56593322753906,38.736854553222656,87.3640365600586,110.32679748535156,275.26983642578125,215.83761596679688,530.8699951171875,12.908398628234863,221.99667358398438,207.5098114013672,45.136802673339844,3727.0400390625
2020-12-30,130.44410705566406,39.25962829589844,86.29496002197266,110.63568115234375,270.38665771484375,213.45921325683594,524.5900268554688,13.110355377197266,231.5933380126953,211.37213134765625,45.09926986694336,3732.0400390625
2020-12-31,129.43934631347656,39.532291412353516,87.10958862304688,112.14484405517578,271.6695861816406,214.17178344726562,540.72998046875,13.019848823547363,235.22332763671875,211.73031616210938,45.08988571166992,3756.070068359375
2021-01-04,126.23967742919922,38.391963958740234,85.79198455810547,111.08577728271484,267.47265625,209.61721801757812,522.8599853515625,13.078190803527832,243.2566680908203,210.79132080078125,45.8343391418457,3700.64990234375
2021-01-05,127.80049896240234,38.65199279785156,86.48383331298828,111.69023895263672,269.4915466308594,209.8193817138672,520.7999877929688,13.36865520477295,245.0366668701172,207.6453094482422,45.590362548828125,3726.860107421875
2021-01-06,123.49851989746094,38.413639068603516,85.63043975830078,116.93475341796875,261.87335205078125,204.37892150878906,500.489990234375,12.580533027648926,251.9933319091797,205.81578063964844,45.875003814697266,3748.139892578125
2021-01-07,127.71268463134766,40.032493591308594,88.1881103515625,120.7747802734375,267.273681640625,210.19493103027344,508.8900146484375,13.308072090148926,272.0133361816406,206.96774291992188,45.871891021728516,3803.7900390625
2021-01-08,128.8150177001953,40.235633850097656,89.35560607910156,120.90811920166016,266.110107421875,211.4756317138672,510.3999938964844,13.241002082824707,293.3399963378906,208.55523681640625,45.8656120300293,3824.679931640625
2021-01-11,125.82022857666016,40.246463775634766,87.29097747802734,122.71257781982422,255.4386444091797,209.4246368408203,499.1000061035156,13.584820747375488,270.39666748046875,206.07717895507812,46.07207107543945,3799.610107421875
2021-01-12,125.64464569091797,40.5742073059082,86.35359954833984,124.64149475097656,249.7200164794922,206.95956420898438,494.25,13.448443412780762,283.14666748046875,202.17616271972656,46.59756851196289,3801.18994140625
2021-01-13,127.6834487915039,40.73853302001953,86.8416748046875,124.757080078125,250.2670135498047,208.31723022460938,507.7900085449219,13.495314598083496,284.8033447265625,202.6504669189453,46.12212371826172,3809.840087890625
2021-01-14,125.75194549560547,40.81617736816406,86.03004455566406,125.48591613769531,244.2997283935547,205.120361328125,500.8599853515625,13.16470718383789,281.6666564941406,195.40017700195312,45.971981048583984,3795.5400390625
2021-01-15,124.02530670166016,40.25459289550781,85.86602783203125,123.23703002929688,249.98854064941406,204.7640838623047,497.9800109863281,12.824873924255371,275.38665771484375,195.13876342773438,45.24314880371094,3768.25
2021-01-19,124.69837188720703,41.466243743896484,88.69159698486328,122.70370483398438,259.6753845214844,208.4135284423828,501.7699890136719,12.990177154541016,281.51666259765625,195.20654296875,44.8521614074707,3798.909912109375
2021-01-20,128.79550170898438,41.70189666748047,93.4430923461914,120.86369323730469,266.02056884765625,216.0205535888672,586.3400268554688,13.329763412475586,283.48333740234375,199.4173126220703,45.51529312133789,3851.85009765625
2021-01-21,133.51693725585938,42.147911071777344,93.6458740234375,119.85032653808594,271.38116455078125,216.627197265625,579.8400268554688,13.830162048339844,281.663330078125,198.57518005371094,45.308841705322266,3853.070068359375
2021-01-22,135.6630401611328,41.98539352416992,94.0638656616211,118.9258804321289,273.0022888183594,217.5708770751953,565.1699829101562,13.675577163696289,282.21331787109375,195.55502319335938,45.77178955078125,3841.469970703125
2021-01-25,139.41871643066406,41.964630126953125,94.14935302734375,117.44141387939453,276.4931640625,221.0181427001953,556.780029296875,13.616487503051758,293.6000061035156,194.54830932617188,45.73112487792969,3855.360107421875
2021-01-26,139.65286254882812,41.88157272338867,94.82878112792969,116.96139526367188,280.51104736328125,223.7142791748047,561.9299926757812,13.399075508117676,294.36334228515625,195.5453338623047,46.1408805847168,3849.6201171875
2021-01-27,138.57980346679688,40.15076446533203,90.4048080444336,113.65471649169922,270.6551818847656,224.26312255859375,523.280029296875,12.882967948913574,288.0533447265625,188.73065185546875,44.992919921875,3750.77001953125
2021-01-28,133.73153686523438,40.78639221191406,92.10760498046875,115.65473175048828,263.5541076660156,230.0695343017578,538.5999755859375,13.015859603881836,278.4766540527344,191.87667846679688,44.964759826660156,3787.3798828125
2021-01-29,128.72723388671875,40.67443084716797,90.82329559326172,114.37470245361328,256.9205017089844,223.35797119140625,532.3900146484375,12.954773902893066,264.510009765625,187.065673828125,43.945045471191406,3714.239990234375
2021-02-01,130.8538360595703,42.14069747924805,94.08921813964844,115.21917724609375,260.5804443359375,230.76278686523438,539.0399780273438,13.201360702514648,279.9366760253906,192.01217651367188,43.56343078613281,3773.860107421875
2021-02-02,131.68301391601562,43.05620574951172,95.38394927978516,118.76588439941406,265.6227722167969,230.6280059814453,548.1599731445312,13.520248413085938,290.92999267578125,196.12615966796875,44.03261947631836,3826.31005859375
2021-02-03,130.65867614746094,42.00075149536133,102.33029174804688,120.12589263916016,265.1950988769531,233.9885711669922,539.4500122070312,13.49406909942627,284.89666748046875,194.9161376953125,44.16712951660156,3830.169921875
2021-02-04,134.024169921875,42.49191665649414,102.06936645507812,122.89037322998047,265.0359802246094,233.03529357910156,552.1599731445312,13.627459526062012,283.3299865722656,202.5536651611328,44.5831413269043,3871.739990234375
2021-02-05,133.6089630126953,42.07478713989258,103.81886291503906,122.65038299560547,266.63720703125,233.21827697753906,550.7899780273438,13.554404258728027,284.07666015625,202.08901977539062,45.15557098388672,3886.830078125
2021-02-08,133.75555419921875,42.67881774902344,103.60464477539062,124.57041931152344,265.12548828125,233.47825622558594,547.9199829101562,14.399873733520508,287.8066711425781,200.2691650390625,45.36515426635742,3915.590087890625
2021-02-09,132.8762969970703,42.853057861328125,103.15087127685547,124.07262420654297,267.9798278808594,234.7300262451172,559.0700073242188,14.224843978881836,283.1533203125,199.91102600097656,45.61538314819336,3911.22998046875
2021-02-10,132.2705535888672,42.43954849243164,103.70206451416016,124.14371490478516,270.38665771484375,233.81529235839844,563.5900268554688,14.724496841430664,268.2733459472656,199.8335723876953,45.08363342285156,3909.8798828125
2021-02-11,132.01651000976562,43.19254684448242,103.81488800048828,123.79708099365234,268.9147644042969,235.42333984375,557.5900268554688,15.209686279296875,270.5533447265625,204.23509216308594,45.049224853515625,3916.3798828125
2021-02-12,132.25103759765625,43.90851974487305,104.12701416015625,125.55707550048828,269.0241394042969,235.90480041503906,556.52001953125,14.920967102050781,272.0400085449219,203.55645751953125,45.189979553222656,3934.830078125
2021-02-16,130.12124633789062,44.162227630615234,104.90584564208984,128.57933044433594,272.47515869140625,234.66265869140625,557.280029296875,15.288970947265625,265.40667724609375,201.55929565429688,45.56220245361328,3932.590087890625
2021-02-17,127.82537841796875,43.56182098388672,105.29948425292969,128.97930908203125,272.077392578125,235.68565368652344,551.3400268554688,14.865866661071777,266.04998779296875,201.1811981201172,46.043914794921875,3931.330078125
2021-02-18,126.72142028808594,43.63224792480469,104.66280364990234,129.41485595703125,267.9201965332031,235.28993225097656,548.219970703125,14.789074897766113,262.4599914550781,202.96507263183594,43.059818267822266,3913.969970703125
2021-02-19,126.8777084350586,44.23716354370117,103.81787109375,131.5749053955078,260.13287353515625,232.56829833984375,540.219970703125,14.886308670043945,260.4333190917969,198.4859619140625,43.27252197265625,3906.7099609375
2021-02-22,123.0969009399414,43.00925064086914,102.10066223144531,132.8105010986328,258.90960693359375,226.3335418701172,533.780029296875,14.317096710205078,238.1666717529297,201.96649169921875,43.069210052490234,3876.5
2021-02-23,122.96012115478516,42.60657501220703,102.39191436767578,133.87716674804688,264.4093933105469,225.13673400878906,546.1500244140625,14.103920936584473,232.94667053222656,205.6409149169922,42.37479019165039,3881.3701171875
2021-02-24,122.46187591552734,43.4173583984375,103.5693588256836,136.23275756835938,262.8678894042969,226.3721466064453,553.4099731445312,14.45995807647705,247.33999633789062,212.73764038085938,41.66787338256836,3925.429931640625
2021-02-25,118.20232391357422,41.27574920654297,100.19658660888672,134.38381958007812,253.30038452148438,221.0059814453125,546.7000122070312,13.27166748046875,227.4066619873047,207.23089599609375,41.273738861083984,3829.340087890625
2021-02-26,118.46611022949219,42.42329406738281,100.49280548095703,130.81936645507812,256.2143859863281,224.2777862548828,538.8499755859375,13.677572250366211,225.1666717529297,205.912353515625,40.638763427734375,3811.14990234375
2021-03-01,124.84565734863281,44.20285415649414,102.8660888671875,133.77940368652344,263.4646301269531,228.67880249023438,550.6400146484375,13.80448055267334,239.47666931152344,210.02304077148438,41.092323303222656,3901.820068359375
2021-03-02,122.23717498779297,43.38395309448242,102.60862731933594,133.3437957763672,257.58685302734375,225.7158203125,547.8200073242188,13.37015151977539,228.81333923339844,209.18927001953125,40.69819259643555,3870.2900390625
2021-03-03,119.2476577758789,41.808433532714844,99.97093963623047,135.9216766357422,254.0164337158203,219.6258087158203,520.7000122070312,12.770272254943848,217.73333740234375,208.2973175048828,39.909942626953125,3819.719970703125
2021-03-04,117.36213684082031,40.05054473876953,101.09022521972656,133.8327178955078,256.23431396484375,218.8247833251953,511.2900085449219,12.336943626403809,207.14666748046875,205.0494842529297,39.89117431640625,3768.469970703125
2021-03-05,118.62242889404297,40.64192199707031,104.22840118408203,134.1438751220703,262.83807373046875,223.52500915527344,516.3900146484375,12.427947998046875,199.31666564941406,208.84027099609375,40.38853073120117,3841.93994140625
2021-03-08,113.67900848388672,38.03352737426758,99.77660369873047,135.9216766357422,253.9169921875,219.46176147460938,493.3299865722656,11.56203556060791,187.6666717529297,213.55203247070312,40.00065612792969,3821.35009765625
2021-03-09,118.30001831054688,40.05144500732422,101.40982055664062,134.96163940429688,264.2900695800781,225.6289825439453,506.44000244140625,12.49084758758545,224.52667236328125,213.63926696777344,40.31657791137695,3875.43994140625
2021-03-10,117.21562194824219,39.50882339477539,101.20256042480469,137.89501953125,263.4546203613281,224.31640625,504.5400085449219,12.438971519470215,222.68666076660156,216.36358642578125,41.34568786621094,3898.81005859375
2021-03-11,119.14997100830078,40.96244812011719,104.40087127685547,137.17498779296875,272.38568115234375,228.86215209960938,523.0599975585938,12.96298599243164,233.1999969482422,219.252685546875,41.33004379272461,3939.340087890625
2021-03-12,118.24140930175781,40.73492431640625,101.8889389038086,138.8016815185547,266.9355773925781,227.53028869628906,518.02001953125,12.825811386108398,231.2433319091797,217.51730346679688,41.952518463134766,3943.340087890625
2021-03-15,121.13320922851562,42.504554748535156,102.109619140625,138.10829162597656,272.2563781738281,226.62306213378906,520.25,13.160273551940918,235.97999572753906,216.4605255126953,41.73668670654297,3968.93994140625
2021-03-16,122.67678833007812,43.17356872558594,103.57332611083984,136.4550018310547,277.7561950683594,229.42193603515625,524.030029296875,13.260039329528809,225.6266632080078,217.84690856933594,41.72417449951172,3962.7099609375
2021-03-17,121.88548278808594,43.66204071044922,103.49034118652344,137.8594207763672,282.46038818359375,228.77528381347656,524.4400024414062,13.309919357299805,233.93666076660156,216.21817016601562,41.3769645690918,3974.1201171875
2021-03-18,117.75292205810547,41.906856536865234,100.4644775390625,140.13502502441406,277.0998229980469,222.67568969726562,504.7900085449219,12.692622184753418,217.72000122070312,213.93014526367188,40.83670425415039,3915.4599609375
2021-03-19,117.2253646850586,43.17256546020508,100.74380493164062,137.90386962890625,288.5271301269531,222.31858825683594,512.1799926757812,12.815583229064941,218.2899932861328,200.5897674560547,41.38010787963867,3913.10009765625
2021-03-22,120.54704284667969,43.24717330932617,100.92919158935547,134.19717407226562,291.9383850097656,227.76194763183594,523.1099853515625,13.15528392791748,223.3333282470703,201.65625,41.5779914855957,3940.590087890625
2021-03-23,119.71662902832031,42.22623825073242,101.45801544189453,132.85496520996094,289.04425048828125,229.29649353027344,535.0900268554688,13.040055274963379,220.72000122070312,201.80165100097656,42.07114028930664,3910.52001953125
2021-03-24,117.32305908203125,41.60839080810547,101.02063751220703,133.8860321044922,280.6006164550781,227.25038146972656,520.8099975585938,12.613309860229492,210.08999633789062,201.72415161132812,41.81043243408203,3889.139892578125
2021-03-25,117.81153869628906,42.01148986816406,101.01716613769531,135.60165405273438,277.2191467285156,224.23916625976562,502.8599853515625,12.505812644958496,213.4633331298828,201.62716674804688,42.09312438964844,3909.52001953125
2021-03-26,118.41726684570312,43.862281799316406,100.63297271728516,137.8594207763672,281.4757995605469,228.23487854003906,508.04998779296875,12.809099197387695,206.23666381835938,207.01760864257812,42.44491958618164,3974.5400390625
2021-03-29,118.59310913085938,43.00513458251953,101.67969512939453,135.71719360351562,289.2332763671875,227.03807067871094,513.9500122070312,12.917841911315918,203.76333618164062,207.96768188476562,42.928646087646484,3971.090087890625
2021-03-30,117.13744354248047,41.50739288330078,101.71349334716797,137.31723022460938,286.4286193847656,223.76629638671875,513.3900146484375,12.841523170471191,211.8733367919922,205.43728637695312,42.63652038574219,3958.550048828125
2021-03-31,119.33560180664062,42.18983459472656,102.5112075805664,135.3171844482422,292.9229736328125,227.5496368408203,521.6599731445312,13.31690502166748,222.64332580566406,205.2724609375,42.664798736572266,3972.889892578125
2021-04-01,120.16603088378906,43.30813980102539,105.8541488647461,136.6327667236328,297.03045654296875,233.90017700195312,539.4199829101562,13.779314994812012,220.5833282470703,210.2460174560547,42.59883117675781,4019.8701171875
2021-04-05,122.99920654296875,44.44829177856445,110.28656768798828,137.35702514648438,307.22454833984375,240.38587951660156,540.6699829101562,13.954651832580566,230.35000610351562,212.35951232910156,43.79556655883789,4077.909912109375
2021-04-06,123.30206298828125,44.02880859375,109.80445861816406,136.39129638671875,304.5890197753906,239.21804809570312,544.530029296875,13.828948974609375,230.5399932861328,211.98141479492188,44.00602340698242,4073.93994140625
2021-04-07,124.953125,43.900508880615234,111.28409576416016,138.52833557128906,311.3817443847656,241.18695068359375,546.989990234375,14.110284805297852,223.6566619873047,212.58253479003906,43.91178894042969,4079.949951171875
2021-04-08,127.35645294189453,44.17531204223633,111.85069274902344,138.69821166992188,311.3121337890625,244.42013549804688,554.5800170898438,14.283380508422852,227.93333435058594,213.96888732910156,43.88351821899414,4097.169921875
2021-04-09,129.9356231689453,44.13981628417969,112.85665130615234,139.73538208007812,310.7551574707031,246.92950439453125,555.3099975585938,14.366186141967773,225.67333984375,215.73336791992188,43.9055061340332,4128.7998046875
2021-04-12,128.21617126464844,44.01061248779297,111.56193542480469,139.44036865234375,309.8402099609375,246.98739624023438,552.780029296875,15.173285484313965,233.9933319091797,214.7154083251953,43.91178894042969,4127.990234375
2021-04-13,131.33262634277344,44.12799072265625,112.04949951171875,137.77723693847656,308.0699157714844,249.47743225097656,553.72998046875,15.642681121826172,254.10667419433594,214.27914428710938,43.7767333984375,4141.58984375
2021-04-14,128.98794555664062,43.43098068237305,111.4272232055664,135.2021484375,301.1678161621094,246.67852783203125,540.02001953125,15.24112606048584,244.07666015625,215.20986938476562,43.761016845703125,4124.66015625
2021-04-15,131.40103149414062,43.67667007446289,113.58130645751953,136.0605010986328,306.1405334472656,250.4521942138672,549.219970703125,16.09935188293457,246.28334045410156,219.37869262695312,44.02485656738281,4170.419921875
2021-04-16,131.06890869140625,43.56656265258789,113.4570541381836,137.07090759277344,304.5094299316406,251.64898681640625,546.5399780273438,15.875130653381348,246.5933380126953,219.5047607421875,44.166221618652344,4185.47021484375
2021-04-19,131.73321533203125,42.03878402709961,113.80547332763672,136.4896697998047,300.5909423828125,249.71871948242188,554.4400024414062,15.325674057006836,238.2100067138672,218.90370178222656,43.88351821899414,4163.259765625
2021-04-20,130.0430908203125,41.607479095458984,113.27117919921875,133.467529296875,300.99871826171875,249.25546264648438,549.5700073242188,15.135623931884766,239.663330078125,216.47021484375,44.222755432128906,4134.93994140625
2021-04-21,130.4241180419922,41.83769989013672,113.23837280273438,134.6031036376953,299.82513427734375,251.49456787109375,508.8999938964844,15.324427604675293,248.0399932861328,220.51303100585938,44.35153579711914,4173.419921875
2021-04-22,128.90000915527344,41.4118537902832,111.9545669555664,131.7686767578125,294.90216064453125,248.20343017578125,508.7799987792969,14.815380096435547,239.89666748046875,220.62940979003906,43.870948791503906,4134.97998046875
2021-04-23,131.22520446777344,42.41459274291992,114.31094360351562,134.29014587402344,299.48699951171875,252.04466247558594,505.54998779296875,15.22940444946289,243.13333129882812,222.9852752685547,43.94320297241211,4180.169921875
2021-04-26,131.61598205566406,42.935081481933594,114.8079605102539,134.62098693847656,301.3865966796875,252.4307403564453,510.29998779296875,15.441654205322266,246.06666564941406,223.31488037109375,43.3181266784668,4187.6201171875
2021-04-27,131.29360961914062,42.43461227416992,113.86610412597656,135.23793029785156,301.9136962890625,252.8360595703125,505.54998779296875,15.34562873840332,234.913330078125,222.89801025390625,43.46576690673828,4186.72021484375
