Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT,^GSPC
2020-12-10,120.08454132080078,6.99984073638916,41.55210113525391,87.85559844970703,187.7664031982422,202.38040161132807,94.84717559814452,151.94515991210938,209.02333068847656,45.88669967651367,3668.10009765625
2020-12-11,119.27581787109376,6.923089504241943,40.63130569458008,88.21096801757812,187.51368713378903,205.01443481445312,92.6962661743164,151.3370361328125,203.3300018310547,45.874210357666016,3663.4599609375
2020-12-14,118.66194915771484,6.83866024017334,40.34053039550781,87.09069061279297,191.268310546875,205.9181060791016,92.98426055908205,150.7024383544922,213.27667236328125,45.45291519165039,3647.489990234375
2020-12-15,124.6057586669922,7.022866725921631,40.37930679321289,87.52906036376953,193.9218292236328,205.85079956054688,93.75823211669922,151.0726318359375,211.0833282470703,45.43107986450195,3694.6201171875
2020-12-16,124.5375518798828,6.938439846038818,40.14667892456055,87.3357162475586,192.9651031494141,210.8016815185547,92.93927764892578,151.31936645507812,207.58999633789065,45.3842658996582,3701.169921875
2020-12-17,125.40475463867188,6.969139575958252,40.7379264831543,86.5066909790039,193.3712310791016,210.93626403808597,92.88528442382812,150.9227752685547,218.63333129882807,45.59334945678711,3722.47998046875
2020-12-18,123.41699981689452,6.869361400604248,39.7492790222168,85.79645538330078,194.120361328125,210.13836669921875,92.94824981689452,150.20004272460938,231.6666717529297,45.54654312133789,3709.409912109375
2020-12-21,124.94676208496094,6.854011058807373,39.94313430786133,86.2109603881836,191.0426483154297,213.98370361328125,92.64228057861328,151.3810577392578,216.6199951171875,45.55278396606445,3694.919921875
2020-12-22,128.50332641601562,6.746557712554932,39.642669677734375,85.49823760986328,191.268310546875,215.2815093994141,92.1653060913086,151.90110778808594,213.44667053222656,45.00041961669922,3687.260009765625
2020-12-23,127.60690307617188,6.900063991546631,41.145015716552734,85.89635467529297,191.3585662841797,212.4744110107422,91.85031127929688,154.15736389160156,215.32666015625,44.694583892822266,3690.010009765625
2020-12-24,128.59100341796875,6.800283432006836,40.30176544189453,86.19108581542969,190.7899627685547,214.13754272460935,91.80532836914062,154.40411376953125,220.58999633789065,44.78197479248047,3703.06005859375
2020-12-28,133.19017028808594,6.823310852050781,40.37930679321289,88.16921997070312,193.1636505126953,216.2620849609375,93.90223693847656,155.46177673339844,221.22999572753903,45.31873321533203,3735.360107421875
2020-12-29,131.41676330566406,6.769582271575928,40.29206848144531,87.36404418945312,191.98130798339844,215.4833984375,95.0632095336914,154.2719268798828,221.9966735839844,45.0316276550293,3727.0400390625
2020-12-30,130.29623413085938,6.800283432006836,40.55376052856445,86.29496002197266,190.94338989257807,213.10885620117188,95.3691635131836,153.24952697753906,231.5933380126953,44.99417495727539,3732.0400390625
2020-12-31,129.29258728027344,6.746557712554932,40.35991668701172,87.10958099365234,193.6691131591797,213.8203125,96.27812957763672,155.58514404296875,235.22332763671875,44.98480987548828,3756.070068359375
2021-01-04,126.09659576416016,6.539325714111328,39.26465225219727,85.7919692993164,189.7339630126953,209.27316284179688,92.78627014160156,156.55465698242188,243.2566680908203,45.72754287719727,3700.64990234375
2021-01-05,127.6556167602539,6.639102935791016,40.37930679321289,86.48383331298828,190.8711700439453,209.47503662109372,93.0922622680664,158.96951293945312,245.0366668701172,45.48411560058594,3726.860107421875
2021-01-06,123.35852813720705,6.784933090209961,41.658721923828125,85.63044738769531,190.4379730224609,204.04351806640625,93.76722717285156,166.50509643554688,251.9933319091797,45.768104553222656,3748.139892578125
2021-01-07,127.56792449951172,6.953789710998535,41.98827362060547,88.1881103515625,191.32244873046875,209.84994506835935,93.01126861572266,168.4264373779297,272.0133361816406,45.764984130859375,3803.7900390625
