Date,AAPL,ADA-USD,BND,BTC-USD,DAI-USD,GOOGL,IVV,MATIC-USD,META,MSFT,NVDA,QQQ,SOL-USD,SPY,TSLA,VTI,VUG,XPR-USD
2022-11-04,136.6103973388672,0.4215250015258789,63.780826568603516,21147.23046875,0.9997699856758118,86.06385040283203,363.028076171875,1.1697460412979126,90.29464721679688,216.37142944335938,14.139810562133789,260.006591796875,33.780853271484375,362.1840515136719,207.47000122070312,181.45169067382812,207.82241821289062,0.002512000035494566
2022-11-07,137.14349365234375,0.40425899624824524,63.53447341918945,20602.81640625,1.0003210306167603,87.96244812011719,366.57342529296875,1.2524490356445312,96.1922836303711,222.7045135498047,14.284645080566406,262.86529541015625,29.60134506225586,365.64849853515625,197.0800018310547,183.103515625,209.888916015625,0.002517000073567033
2022-11-08,137.71607971191406,0.37183400988578796,63.817344665527344,18541.271484375,0.9996179938316345,88.3700180053711,368.5622863769531,1.0444190502166748,95.94364929199219,223.68185424804688,14.585299491882324,264.78082275390625,24.152936935424805,367.6213684082031,191.3000030517578,184.06385803222656,210.6958465576172,0.0022640000097453594
2022-11-09,133.1453094482422,0.3178369998931885,63.9085693359375,15880.7802734375,1.0002449750900269,86.7994384765625,361.03924560546875,0.8132039904594421,100.91637420654297,219.42071533203125,13.760245323181152,258.6706848144531,13.94085693359375,360.0475769042969,177.58999633789062,180.0975799560547,205.62796020507812,0.0017519999528303742
2022-11-10,144.9918212890625,0.36897701025009155,65.23165130615234,17586.771484375,1.0022579431533813,93.3799819946289,380.8125,1.124959945678711,111.25962829589844,237.4720001220703,15.731988906860352,277.757568359375,17.681407928466797,379.8336486816406,190.72000122070312,190.2870635986328,221.8550262451172,0.0020749999675899744
2022-11-11,147.78565979003906,0.3546670079231262,65.23165130615234,17034.29296875,1.0015530586242676,95.83523559570312,384.4827575683594,1.061987042427063,112.40335083007812,241.5083770751953,16.308326721191406,282.8755798339844,16.326745986938477,383.5099792480469,195.97000122070312,192.2270050048828,226.40138244628906,0.001959000015631318
2022-11-14,146.38380432128906,0.33184900879859924,65.02178192138672,16618.19921875,1.000857949256897,95.12947082519531,381.2543640136719,0.9157090187072754,113.59680938720703,236.0744171142578,16.276363372802734,280.4001159667969,14.00135612487793,380.24749755859375,190.9499969482422,190.48873901367188,223.65585327148438,0.0020099999383091927
2022-11-15,148.12130737304688,0.3370090126991272,65.4780044555664,16884.61328125,1.001101016998291,97.8531494140625,384.4923400878906,0.9401339888572693,116.44120025634766,236.4849090576172,16.646940231323242,284.28033447265625,14.301294326782227,383.49066162109375,194.4199981689453,192.41905212402344,226.81468200683594,0.0020230000372976065
2022-11-16,146.88726806640625,0.3323819935321808,65.85210418701172,16669.439453125,1.0004889965057373,98.26069641113281,381.6675720214844,0.9005380272865295,112.6122055053711,236.91612243652344,15.891803741455078,280.4001159667969,14.285508155822754,380.5650634765625,186.9199981689453,190.45993041992188,224.31515502929688,0.002065999899059534
2022-11-17,148.7926025390625,0.32485899329185486,65.57838439941406,16687.517578125,1.0002549886703491,97.77362823486328,380.380126953125,0.8748829960823059,110.84191131591797,236.86709594726562,15.65907096862793,279.78118896484375,13.638734817504883,379.4005432128906,183.1699981689453,189.66282653808594,222.64227294921875,0.0020729999523609877
