AAPL,ARKK,BNB-USD,BTC-USD,DIA,EFA,ETH-USD,F,GM,GOOGL,IWM,LINK-USD,MCD,MSFT,QQQ,SBUX,SOL-USD,SPY,STETH-USD,TGT,TRX-USD,TSLA,USDC-USD,USDT-USD,VOO,VTI,WMT,XLF,XLK,XRP-USD,^GSPC
128.6689910888672,140.1446075439453,42.39531707763672,40797.609375,285.70538330078125,66.00719451904297,1224.1971435546875,6.907737731933594,41.628604888916016,89.2757568359375,195.9920654296875,15.288084983825684,193.73350524902344,211.12852478027344,309.9944763183594,95.09916687011719,3.2198870182037354,356.94879150390625,1228.1851806640625,170.62982177734375,0.030612999573349953,293.3399963378906,0.9996839761734009,1.0000449419021606,327.09588623046875,186.21282958984375,45.75874710083008,28.45897102355957,125.9439926147461,0.32322999835014343,3824.679931640625
125.6775894165039,135.95443725585938,38.371360778808594,35566.65625,284.90618896484375,65.14429473876953,1090.1453857421875,7.137994289398193,43.5137825012207,87.21298217773438,195.82223510742188,14.556933403015137,192.2616729736328,209.0809326171875,305.51507568359375,94.13622283935547,3.1080899238586426,354.542724609375,1095.703125,172.11050415039062,0.02896299958229065,270.39666748046875,0.9999510049819946,1.000586986541748,324.9583435058594,185.10072326660156,45.96471405029297,28.55101776123047,124.90375518798828,0.28890499472618103,3799.610107421875
125.50221252441406,138.67904663085938,38.111610412597656,33922.9609375,285.429931640625,65.44063568115234,1043.4345703125,7.506407737731934,46.230369567871094,86.27644348144531,199.3321990966797,13.915848731994629,189.9013671875,206.619873046875,305.0293273925781,92.53428649902344,3.6133980751037598,354.61761474609375,1034.85302734375,175.4772491455078,0.028558000922203064,283.14666748046875,1.0005979537963867,1.0004140138626099,324.986328125,185.75489807128906,46.48899841308594,28.845542907714844,124.30658721923828,0.2921229898929596,3801.18994140625
127.5386962890625,139.39706420898438,40.13593292236328,37316.359375,285.3288269042969,65.35347747802734,1130.7393798828125,7.506407737731934,47.110130310058594,86.76407623291016,197.907470703125,15.93009090423584,190.34115600585938,207.97535705566406,307.0892028808594,92.59729766845703,3.513782024383545,355.5726318359375,1138.37060546875,173.46780395507812,0.030195999890565872,284.8033447265625,0.9998109936714172,1.0000170469284058,325.7984619140625,185.96054077148438,46.014644622802734,28.827136993408203,125.09638214111328,0.3055799901485443,3809.840087890625
125.60939025878906,142.8987274169922,41.79368209838867,39187.328125,284.7960510253906,65.87645721435547,1218.4530029296875,7.805742263793945,49.817047119140625,85.95317840576172,201.86090087890625,17.826250076293945,187.11929321289062,204.7837371826172,305.44708251953125,91.63430786132812,3.2781639099121094,354.32733154296875,1211.4788818359375,174.51658630371094,0.030009999871253967,281.6666564941406,1.0001150369644165,0.9989640116691589,324.6968688964844,185.782958984375,45.8648567199707,28.955989837646484,123.99838256835938,0.2954379916191101,3795.5400390625
123.88471221923828,139.58395385742188,40.91897964477539,36825.3671875,283.1401672363281,64.84794616699219,1171.8345947265625,7.544783592224121,48.30889892578125,85.789306640625,198.8510284423828,20.709726333618164,188.38467407226562,204.42803955078125,303.0275573730469,92.09329986572266,3.2501609325408936,351.743408203125,1170.951904296875,171.6874237060547,0.029789999127388,275.38665771484375,1.0000849962234497,0.999845027923584,322.3819274902344,184.1661376953125,45.137725830078125,28.477380752563477,122.72698974609375,0.28040599822998047,3768.25
124.5570297241211,143.73480224609375,42.7855339050293,36069.8046875,284.24298095703125,65.31861114501953,1377.2958984375,7.690615653991699,53.01701354980469,88.6123275756836,201.39854431152344,20.754093170166016,187.6487579345703,208.0714874267578,307.4488220214844,92.28230285644531,3.6418659687042236,354.5052185058594,1358.8095703125,165.83526611328125,0.030791999772191048,281.51666259765625,1.0000410079956055,1.0004359483718872,324.9302673339844,185.84837341308594,44.747642517089844,28.55101776123047,124.32586669921875,0.2943139970302582,3798.909912109375
128.6494903564453,144.69873046875,42.60689926147461,35547.75,286.49420166015625,65.76312255859375,1382.2740478515625,8.33533763885498,54.003108978271484,93.35958099365234,202.28550720214844,21.846776962280273,191.7231903076172,215.66604614257812,314.6003112792969,94.91019439697266,3.7235779762268066,359.4111633300781,1342.8603515625,165.95867919921875,0.030507000163197517,283.48333740234375,0.9999769926071167,1.0006860494613647,329.3454284667969,188.19415283203125,45.40922927856445,28.431360244750977,126.79155731201172,0.2965179979801178,3851.85009765625
133.3655548095703,142.43641662597656,38.64583969116211,30825.69921875,286.5860900878906,65.81543731689453,1121.5709228515625,8.849576950073242,53.2490348815918,93.56220245361328,200.530517578125,18.424272537231445,191.63345336914062,216.2716827392578,317.1169738769531,94.11823272705078,2.9905359745025635,359.73883056640625,1118.6336669921875,168.57623291015625,0.02770400047302246,281.663330078125,1.000419020652771,0.9996960163116455,329.65350341796875,188.05397033691406,45.20326232910156,28.127626419067383,128.428955078125,0.26894599199295044,3853.070068359375
135.50926208496094,143.68560791015625,40.85757064819336,33005.76171875,284.8402099609375,65.50164794921875,1236.51220703125,8.841904640197754,53.55839920043945,93.97980499267578,202.86102294921875,21.629497528076172,191.49887084960938,217.2137908935547,316.2035827636719,93.51525115966797,3.346229076385498,358.4654846191406,1222.072509765625,169.1403350830078,0.028637999668717384,282.21331787109375,1.0002750158309937,1.0013500452041626,328.4773864746094,187.74551391601562,45.66512680053711,27.925132751464844,127.93773651123047,0.27279898524284363,3841.469970703125
139.26068115234375,144.26593017578125,41.62370300292969,32366.392578125,284.54608154296875,65.42321014404297,1324.414794921875,8.665372848510742,51.615211486816406,94.06522369384766,202.66287231445312,23.54012107849121,191.46295166015625,220.6553497314453,318.81744384765625,93.10126495361328,3.6999809741973877,359.8793029785156,1330.399658203125,167.58914184570312,0.029557999223470688,293.6000061035156,1.0000439882278442,0.9999709725379944,329.8121032714844,188.2782745361328,45.62455749511719,27.722644805908203,129.0068359375,0.269089013338089,3855.360107421875
139.4945526123047,139.50527954101562,41.69473648071289,32569.849609375,284.3072204589844,65.51908111572266,1357.05810546875,8.588619232177734,50.31009292602539,94.7440414428711,201.2570343017578,23.025863647460938,193.2937774658203,223.34713745117188,319.2838134765625,94.21722412109375,4.04734992980957,359.3174743652344,1351.9599609375,165.4298553466797,0.029512999579310417,294.36334228515625,1.0000699758529663,1.0010809898376465,329.31744384765625,187.5960235595703,46.03337478637695,27.501747131347656,129.09347534179688,0.26882699131965637,3849.6201171875
138.4226837158203,136.0823211669922,40.994876861572266,30432.546875,278.6741027832031,64.01991271972656,1253.1871337890625,8.281610488891602,47.69984817504883,90.32402038574219,197.56777954101562,21.07044792175293,185.77308654785156,223.8950958251953,310.3832702636719,88.0794906616211,3.690587043762207,350.53564453125,1253.2640380859375,157.1275177001953,0.028325000777840614,288.0533447265625,1.0000180006027222,1.0017640590667725,321.32720947265625,183.0914306640625,44.88807678222656,26.691791534423828,126.65672302246094,0.2519429922103882,3750.77001953125
133.5799102783203,138.06919860839844,42.52910614013672,33466.09765625,281.25634765625,64.42957305908203,1332.4921875,8.227882385253906,49.34333419799805,92.0252914428711,196.93560791015625,23.110902786254883,185.6115264892578,229.6919403076172,312.2197570800781,88.3314437866211,3.8220720291137695,353.5502624511719,1333.482666015625,161.7986602783203,0.02964800037443638,278.4766540527344,0.9995779991149902,1.0015430450439453,324.0248718261719,184.53062438964844,44.859981536865234,27.18881607055664,127.17682647705078,0.26412200927734375,3787.3798828125
128.58128356933594,135.18722534179688,42.85234832763672,34316.38671875,275.5037841796875,63.09600067138672,1382.5228271484375,8.082053184509277,48.995304107666016,90.74213409423828,193.9540252685547,22.7734432220459,186.52696228027344,222.99142456054688,305.6512145996094,87.12550354003906,3.8346760272979736,346.4724426269531,1363.721435546875,159.6746063232422,0.033296000212430954,264.510009765625,0.9999709725379944,1.0004860162734985,317.53741455078125,181.29705810546875,43.842647552490234,26.645771026611328,124.18138122558594,0.2821879982948303,3714.239990234375
130.70547485351562,140.2823028564453,51.607696533203125,33537.17578125,277.53466796875,63.8455924987793,1369.04052734375,8.312311172485352,49.79771041870117,94.00514221191406,198.71888732910156,22.839641571044922,186.6077423095703,230.3840789794922,313.28863525390625,88.71844482421875,4.611601829528809,352.23956298828125,1371.2005615234375,161.78988647460938,0.032926999032497406,279.9366760253906,0.9999459981918335,1.0006450414657593,322.75543212890625,184.3904266357422,43.461910247802734,26.995525360107422,127.29239654541016,0.37150898575782776,3773.860107421875
131.53369140625,144.48233032226562,51.05640411376953,35510.2890625,281.945556640625,64.49057006835938,1515.1937255859375,8.33533763885498,50.96748352050781,95.29872131347656,201.54954528808594,23.713613510131836,188.2500457763672,230.24948120117188,318.3995056152344,91.48133850097656,5.267508029937744,357.22027587890625,1515.1094970703125,163.5702362060547,0.033153001219034195,290.92999267578125,1.0004210472106934,1.0014270544052124,327.39459228515625,187.03526306152344,43.930015563964844,27.649019241333008,129.0164794921875,0.369269996881485,3826.31005859375
130.51060485839844,143.71511840820312,52.242637634277344,37472.08984375,282.3499450683594,64.64746856689453,1660.9095458984375,8.596297264099121,52.446624755859375,102.23886108398438,202.15341186523438,25.073034286499023,187.30775451660156,233.60458374023438,317.13641357421875,90.91436004638672,5.71599006652832,357.501220703125,1657.398681640625,163.14710998535156,0.034439001232385635,284.89666748046875,0.9997509717941284,1.0010130405426025,327.72125244140625,187.31564331054688,44.064208984375,27.80548095703125,128.5734405517578,0.3934899866580963,3830.169921875
133.8722686767578,145.9184112548828,55.92512512207031,36926.06640625,285.4833984375,64.71720123291016,1594.7626953125,8.726775169372559,52.330623626708984,101.9781494140625,206.27667236328125,24.49896240234375,189.38980102539062,232.65280151367188,320.8870544433594,93.27225494384766,6.426064968109131,361.5644836425781,1594.2725830078125,166.21421813964844,0.033174000680446625,283.3299865722656,0.9997410178184509,1.0008039474487305,331.38970947265625,189.68946838378906,44.47926330566406,28.42215347290039,130.6249542236328,0.44644901156425476,3871.739990234375
133.45751953125,147.0102081298828,67.84556579589844,38144.30859375,286.2829895019531,65.11815643310547,1718.65087890625,8.834229469299316,52.60131072998047,103.72608947753906,209.13560485839844,26.363325119018555,190.78089904785156,232.8354949951172,321.975341796875,95.82816314697266,6.681719779968262,362.9875183105469,1719.5589599609375,166.4522247314453,0.03625600039958954,284.07666015625,0.9999449849128723,1.0001310110092163,332.71514892578125,190.75485229492188,45.05035400390625,28.431360244750977,130.3360595703125,0.45004698634147644,3886.830078125
133.6039276123047,150.79710388183594,79.83154296875,46196.46484375,288.44232177734375,65.57138061523438,1746.6168212890625,8.87260627746582,54.98920440673828,103.5120620727539,214.47604370117188,25.45610237121582,189.88343811035156,233.0950164794922,324.1324462890625,95.63016510009766,7.8832502365112305,365.6090393066406,1747.38818359375,170.93829345703125,0.0405460000038147,287.8066711425781,0.999796986579895,1.0010440349578857,335.17010498046875,192.46510314941406,45.25944137573242,28.799524307250977,131.7037353515625,0.44770199060440063,3915.590087890625
132.72564697265625,152.3905487060547,107.89927673339844,46481.10546875,288.4699401855469,65.9287338256836,1768.0350341796875,9.15658950805664,54.19646072387695,103.05868530273438,215.485595703125,27.594215393066406,193.8321990966797,234.3448486328125,324.0644836425781,95.59416961669922,7.816792964935303,365.3655700683594,1762.4141845703125,171.23797607421875,0.04603400081396103,283.1533203125,1.000040054321289,1.0012320280075073,334.8994445800781,192.53990173339844,45.50910186767578,28.80872917175293,131.5496368408203,0.47199100255966187,3911.22998046875
132.12060546875,150.59054565429688,129.73715209960938,44918.18359375,289.0028991699219,65.70211791992188,1744.243408203125,9.026111602783203,53.05568313598633,103.6093978881836,214.07029724121094,26.859596252441406,192.41429138183594,233.43150329589844,323.3259582519531,95.2791748046875,9.072214126586914,365.20635986328125,1711.0965576171875,169.60748291015625,0.046188998967409134,268.2733459472656,1.0000170469284058,1.000722050666809,334.7687072753906,192.45574951171875,44.97857666015625,28.80872917175293,131.35699462890625,0.503445029258728,3909.8798828125
131.86685180664062,152.0364532470703,124.43425750732422,47909.33203125,289.1683654785156,66.14664459228516,1783.7979736328125,8.788177490234375,51.7215576171875,103.72211456298828,213.82496643066406,27.874238967895508,192.29763793945312,235.0369873046875,325.1041564941406,95.27017974853516,9.215352058410645,365.7962951660156,1781.585693359375,167.81829833984375,0.0570640005171299,270.5533447265625,0.9998440146446228,1.0003670454025269,335.3100891113281,192.91368103027344,44.944252014160156,28.71668815612793,132.80172729492188,0.5247870087623596,3916.3798828125
132.10105895996094,154.0135040283203,136.94839477539062,47504.8515625,289.4991760253906,66.51272583007812,1843.5325927734375,8.788177490234375,51.8182258605957,104.03397369384766,214.42884826660156,30.64073944091797,191.96551513671875,235.51766967773438,326.9212341308594,94.76618957519531,9.2470121383667,367.60321044921875,1834.777587890625,168.71730041503906,0.05532199889421463,272.0400085449219,0.9998239874839783,1.0016920566558838,337.01837158203125,193.9136962890625,45.08467483520508,29.011213302612305,133.48556518554688,0.6085919737815857,3934.830078125
129.97372436523438,152.57742309570312,130.05665588378906,49199.87109375,289.9953308105469,66.99211120605469,1781.0675048828125,8.857255935668945,51.68288040161133,104.8121109008789,213.07957458496094,31.973480224609375,192.97962951660156,234.27749633789062,326.03704833984375,95.53115844726562,8.297866821289062,367.2848815917969,1776.184814453125,168.5757598876953,0.05217399820685387,265.40667724609375,1.0001139640808105,1.0004030466079712,336.7009582519531,193.5679168701172,45.45603942871094,29.508241653442383,133.05218505859375,0.5208460092544556,3932.590087890625
127.68046569824219,149.67578125,164.67010498046875,52149.0078125,290.9327087402344,66.59988403320312,1848.458251953125,8.811203956604004,51.131839752197266,105.20539093017578,211.4095001220703,32.256797790527344,191.56166076660156,235.29885864257812,324.47259521484375,94.39237213134766,8.222577095031738,367.369140625,1827.8228759765625,171.2381134033203,0.05260400101542473,266.04998779296875,0.9998409748077393,1.0003700256347656,336.7756042480469,193.16607666015625,45.936622619628906,29.655500411987305,131.8771209716797,0.5355370044708252,3931.330078125
126.5777587890625,146.74462890625,195.93263244628906,51679.796875,289.9770202636719,66.2686767578125,1937.44921875,8.7728271484375,50.426109313964844,104.56926727294922,208.1354522705078,32.44149398803711,193.33860778808594,234.9037628173828,323.0539245605469,94.87138366699219,8.980451583862305,365.8056640625,1932.12255859375,169.30105590820312,0.05498899891972542,262.4599914550781,1.0000460147857666,1.0000189542770386,335.33807373046875,192.05392456054688,42.95947265625,29.480623245239258,131.2318115234375,0.5324329733848572,3913.969970703125
126.73390197753906,150.1085662841797,332.61602783203125,55888.1328125,289.94110107421875,66.46043395996094,1960.164794921875,8.887955665588379,50.822471618652344,103.72509002685547,212.47567749023438,34.7152099609375,190.47572326660156,232.1865997314453,321.6449890136719,93.42532348632812,11.465653419494629,365.1596374511719,1950.086181640625,167.0102081298828,0.06103000044822693,260.4333190917969,1.0000510215759277,1.0002009868621826,334.7220764160156,192.4931182861328,43.17169189453125,29.830373764038086,131.0391387939453,0.567018985748291,3906.7099609375
122.95735168457031,141.42330932617188,267.5097961425781,54207.3203125,290.2080383300781,66.29481506347656,1781.992919921875,8.980058670043945,50.2520866394043,102.0094223022461,211.09812927246094,31.530805587768555,190.31417846679688,225.9620361328125,313.3079833984375,92.01539611816406,14.454785346984863,362.35089111328125,1766.501953125,167.1605987548828,0.05437599867582321,238.1666717529297,1.000074028968811,1.0001109838485718,332.08978271484375,190.66139221191406,42.968841552734375,30.106496810913086,128.14964294433594,0.571740984916687,3876.5
122.82073211669922,136.76100158691406,230.99424743652344,48824.42578125,290.3738098144531,66.3558349609375,1570.2039794921875,8.918657302856445,49.41100311279297,102.3004150390625,209.2393798828125,25.800342559814453,189.65008544921875,224.76727294921875,312.3752746582031,91.61774444580078,15.2015380859375,362.7909851074219,1552.86181640625,164.83436584472656,0.04478999972343445,232.94667053222656,1.0002210140228271,1.0000319480895996,332.5097961425781,190.6333770751953,42.27604675292969,30.29058074951172,127.79326629638672,0.47356298565864563,3881.3701171875
122.32306671142578,136.0528106689453,254.359130859375,49705.33203125,294.1854553222656,66.56502532958984,1626.57568359375,9.417550086975098,51.14151382446289,103.476806640625,214.18350219726562,28.086719512939453,191.400146484375,226.0006103515625,314.9500732421875,94.33814239501953,17.30270767211914,366.78863525390625,1607.3670654296875,165.47119140625,0.04802799969911575,247.33999633789062,1.000229001045227,1.0007569789886475,336.1876220703125,192.7735595703125,41.570770263671875,30.879634857177734,129.7484893798828,0.4718320071697235,3925.429931640625
118.06834411621094,127.38720703125,233.88595581054688,47093.8515625,289.0755920410156,65.43191528320312,1475.7037353515625,9.026111602783203,48.91796112060547,100.10704040527344,206.2672576904297,24.668046951293945,189.31800842285156,220.64324951171875,303.9700927734375,93.51569366455078,13.816014289855957,357.9505920410156,1462.032958984375,163.70225524902344,0.045205000787973404,227.4066619873047,1.0000720024108887,1.0001490116119385,328.12261962890625,187.73619079589844,41.17757034301758,30.318191528320312,125.21197509765625,0.4345239996910095,3829.340087890625
118.33183288574219,128.22328186035156,221.68043518066406,46339.76171875,284.9049987792969,64.50801086425781,1446.03369140625,8.980058670043945,49.62369918823242,100.40301513671875,205.98411560058594,25.187313079833984,186.13955688476562,223.90969848632812,305.2430419921875,97.63700103759766,13.58794116973877,356.1061706542969,1443.3668212890625,162.25161743164062,0.045173000544309616,225.1666717529297,0.9999859929084778,0.9999939799308777,326.3211364746094,186.988525390625,40.5440673828125,29.738340377807617,125.8765640258789,0.4278999865055084,3811.14990234375
124.70414733886719,134.4593505859375,254.6299285888672,49631.2421875,290.557861328125,65.71955871582031,1564.7076416015625,9.194965362548828,50.79347229003906,102.77415466308594,213.30601501464844,27.6070613861084,188.04483032226562,228.30348205566406,314.4254455566406,96.58860778808594,14.955588340759277,364.7383117675781,1531.6319580078125,164.5955352783203,0.04781800135970116,239.47666931152344,0.9997569918632507,1.0004090070724487,334.2833557128906,191.79226684570312,40.99656677246094,30.667953491210938,129.93148803710938,0.44724398851394653,3901.820068359375
122.09860229492188,131.32162475585938,239.5225372314453,48378.98828125,289.26898193359375,65.64981842041016,1492.6087646484375,9.632455825805664,52.311279296875,102.51692962646484,209.2016143798828,28.51118278503418,188.42405700683594,225.34536743164062,309.3824157714844,96.88684844970703,13.958921432495117,361.8921813964844,1454.9478759765625,153.45091247558594,0.046849001199007034,228.81333923339844,1.0000779628753662,1.0010219812393188,331.6977233886719,189.98851013183594,40.60335922241211,30.557498931884766,127.87033081054688,0.43683698773384094,3870.2900390625
119.11250305175781,123.059326171875,241.09136962890625,50538.2421875,288.1641540527344,65.24888610839844,1575.8531494140625,9.34079647064209,50.91914749145508,99.88160705566406,206.93714904785156,29.990028381347656,185.85060119628906,219.26536560058594,300.404052734375,96.00114440917969,14.115591049194336,357.0986328125,1536.8929443359375,153.55706787109375,0.04908199980854988,217.73333740234375,1.0000020265579224,1.0004169940948486,327.32000732421875,187.25021362304688,39.81694793701172,30.796798706054688,124.6533432006836,0.45027899742126465,3819.719970703125
117.22911834716797,116.48882293701172,229.945068359375,48561.16796875,285.02447509765625,64.63005065917969,1541.914306640625,9.15658950805664,50.10707092285156,100.99989318847656,201.15328979492188,27.718738555908203,184.96566772460938,218.4656524658203,295.4874572753906,94.7990951538086,13.097983360290527,352.67962646484375,1490.3192138671875,150.20481872558594,0.05138000100851059,207.14666748046875,1.000162959098816,1.000074028968811,323.2873840332031,184.28761291503906,39.798213958740234,30.447052001953125,121.89866638183594,0.4866049885749817,3768.469970703125
118.48795318603516,115.15110778808594,226.37255859375,48927.3046875,290.23590087890625,65.04840087890625,1533.2750244140625,9.417550086975098,51.96324920654297,104.13526153564453,205.4180450439453,27.87541389465332,187.2501983642578,223.15814208984375,299.93768310546875,95.07926940917969,12.610443115234375,359.1676330566406,1487.0384521484375,152.6725616455078,0.050269000232219696,199.31666564941406,1.000277042388916,1.0008189678192139,329.2148132324219,187.6147003173828,40.29441452026367,31.026906967163086,124.20062255859375,0.4581190049648285,3841.93994140625
113.55013275146484,108.4527359008789,240.31866455078125,52246.5234375,293.00689697265625,64.82179260253906,1834.7279052734375,9.709206581115723,53.15235137939453,99.68744659423828,206.389892578125,31.69816017150879,188.82138061523438,219.10157775878906,291.4452209472656,94.92561340332031,13.602188110351562,357.3795166015625,1782.5750732421875,156.4404754638672,0.05281300097703934,187.6666717529297,0.9999840259552002,1.000432014465332,327.5998840332031,186.69883728027344,39.907447814941406,31.42268180847168,121.19556427001953,0.47359699010849,3821.35009765625
118.1659164428711,119.75439453125,293.4632263183594,54824.1171875,293.3383483886719,65.69342041015625,1868.048828125,9.647808074951172,52.833335876464844,101.31918334960938,210.73016357421875,31.499252319335938,188.315673828125,225.25868225097656,302.9402160644531,96.29939270019531,14.84631061553955,362.4819641113281,1828.2249755859375,158.48365783691406,0.0531730018556118,224.52667236328125,1.000074028968811,1.0006680488586426,332.1831970214844,189.5960235595703,40.222625732421875,31.137359619140625,125.31791687011719,0.48598799109458923,3875.43994140625
117.08273315429688,119.20358276367188,279.3580322265625,56008.55078125,297.68389892578125,65.97233581542969,1799.166259765625,9.908766746520996,54.94086456298828,101.11211395263672,214.39109802246094,29.94671630859375,192.61387634277344,223.94825744628906,302.075439453125,97.41104888916016,14.231083869934082,364.7383117675781,1749.0982666015625,157.95301818847656,0.051516998559236526,222.68666076660156,1.0000519752502441,1.000525951385498,334.2366638183594,190.95111083984375,41.24934005737305,31.772438049316406,124.81707000732422,0.4631659984588623,3898.81005859375
119.0149154663086,126.57080078125,289.7908020019531,57805.12109375,299.5252990722656,66.32096862792969,1826.1949462890625,9.832012176513672,54.457489013671875,104.30757904052734,219.1088104248047,30.07517433166504,191.04270935058594,228.48654174804688,309.03265380859375,96.99530029296875,15.992279052734375,368.4364013671875,1769.477783203125,158.6075439453125,0.05150600150227547,233.1999969482422,1.000128984451294,1.0005830526351929,337.76507568359375,193.44644165039062,41.23374557495117,31.680397033691406,127.485107421875,0.4529600143432617,3939.340087890625
118.10736846923828,124.60359191894531,263.6858215332031,57332.08984375,302.26904296875,66.48657989501953,1772.1024169921875,10.26182746887207,57.29008483886719,101.79788970947266,220.40142822265625,28.461523056030273,191.73800659179688,227.15689086914062,306.525634765625,97.43817901611328,14.552142143249512,368.9326171875,1733.945556640625,159.21778869628906,0.05004199966788292,231.2433319091797,1.0001740455627441,1.0003429651260376,338.2411193847656,193.82958984375,41.85476303100586,32.00253677368164,126.57003784179688,0.44113099575042725,3943.340087890625
