Date,AADR,ARKW,BLCN,BLOK,FPX,PSI,QQQ,QTUM,URA,XSD
2022-01-31,58.26365661621094,94.8499984741211,37.339820861816406,30.765159606933594,104.77193450927734,43.147666931152344,354.8783264160156,48.68275833129883,18.80323600769043,202.1311492919922
2022-02-01,59.69252395629883,96.97000122070312,37.955814361572266,31.652976989746094,106.61382293701172,43.519596099853516,357.29266357421875,48.914398193359375,19.32200813293457,203.8605194091797
2022-02-02,60.087337493896484,92.12999725341797,37.66197204589844,30.58759880065918,105.45155334472656,44.33916091918945,360.1958312988281,49.48383331298828,19.01256561279297,206.0247344970703
2022-02-03,58.65847396850586,86.5,36.75409698486328,29.512874603271484,101.52149963378906,42.226051330566406,345.5920715332031,47.87201690673828,18.129741668701172,195.60887145996094
2022-02-04,58.95928955078125,92.13999938964844,37.5936279296875,31.08290672302246,104.71283721923828,42.650657653808594,349.95172119140625,48.335296630859375,18.666717529296875,198.03004455566406
2022-02-07,59.47631072998047,92.37000274658203,37.54482650756836,32.03614044189453,105.04772186279297,42.637489318847656,347.13653564453125,48.2387809753418,19.094478607177734,197.91143798828125
2022-02-08,59.57971954345703,93.26000213623047,38.08173370361328,32.39126968383789,107.01768493652344,43.86520004272461,351.03668212890625,49.136375427246094,19.158184051513672,204.14715576171875
2022-02-09,60.7265625,97.7300033569336,39.2922248840332,33.61552047729492,110.05140686035156,45.44839096069336,358.4754333496094,50.36213684082031,20.5324764251709,212.0924072265625
2022-02-10,59.99333572387695,95.01000213623047,38.82365798950195,32.90526580810547,108.64289093017578,44.003440856933594,350.36224365234375,49.396976470947266,20.113821029663086,204.88832092285156
2022-02-11,58.50807571411133,92.19000244140625,37.65220642089844,31.512798309326172,105.25456237792969,41.81133270263672,339.2481994628906,48.13261032104492,19.877185821533203,195.8657989501953
2022-02-14,57.49283218383789,91.83999633789062,37.35934066772461,31.148326873779297,104.9098129272461,41.91336441040039,339.6684265136719,47.87201690673828,19.413021087646484,196.17214965820312
2022-02-15,58.93109130859375,96.61000061035156,38.599124908447266,32.74639892578125,108.47544860839844,44.43462371826172,348.1139831542969,49.61896514892578,19.813478469848633,208.30755615234375
2022-02-16,59.09089660644531,93.16999816894531,38.599124908447266,32.3351936340332,107.7366943359375,44.6419792175293,348.0260925292969,49.93747329711914,19.676959991455078,209.55267333984375
2022-02-17,57.82183837890625,87.3499984741211,37.16410827636719,30.550214767456055,104.13169860839844,42.953468322753906,337.67437744140625,48.66345977783203,19.285606384277344,200.68832397460938
2022-02-18,57.44582748413086,82.43000030517578,36.75409698486328,29.970802307128906,102.46709442138672,42.265560150146484,333.82318115234375,48.103660583496094,18.967056274414062,198.08929443359375
2022-02-22,56.16737365722656,80.7300033569336,35.9243278503418,29.17643928527832,100.80248260498047,41.6632194519043,330.47027587890625,47.58246612548828,19.0307674407959,195.21359252929688
2022-02-23,55.97936248779297,78.0,35.299556732177734,28.587678909301758,97.99528503417969,40.586910247802734,322.0052795410156,46.77173614501953,19.139982223510742,190.8357391357422
2022-02-24,54.8795166015625,83.2300033569336,35.88527297973633,29.522220611572266,102.00413513183594,42.509124755859375,332.8260498046875,47.90097427368164,19.868083953857422,201.51844787597656
2022-02-25,56.57159423828125,85.41000366210938,36.64671325683594,30.288545608520508,103.24519348144531,43.16083526611328,337.9872131347656,48.7985725402832,20.668994903564453,203.7321014404297
2022-02-28,55.152130126953125,89.02999877929688,36.54909896850586,31.251123428344727,104.05290222167969,42.841556549072266,338.9940185546875,48.711708068847656,21.943178176879883,204.1372528076172
2022-03-01,53.64806365966797,87.73999786376953,36.11956787109375,31.297853469848633,102.2208251953125,41.2089958190918,333.8035583496094,47.678993225097656,21.906768798828125,196.08322143554688
2022-03-02,55.08631896972656,86.73999786376953,36.72480392456055,31.66232681274414,104.18094635009766,42.7625617980957,339.404541015625,48.518680572509766,22.461950302124023,201.0243682861328
2022-03-03,54.080482482910156,81.72000122070312,36.12932205200195,30.40069007873535,101.32450103759766,41.80146408081055,334.55621337890625,47.678993225097656,22.052391052246094,196.10301208496094
2022-03-04,51.2509651184082,77.66000366210938,34.52834701538086,28.87738609313965,98.67491912841797,40.19194030761719,329.7078552246094,46.57870864868164,21.178667068481445,190.7863311767578
2022-03-07,49.90671157836914,73.83999633789062,33.366668701171875,27.625097274780273,94.744873046875,38.19402313232422,317.5478820800781,44.8607177734375,21.624631881713867,183.09796142578125
2022-03-08,50.780948638916016,74.38999938964844,33.75714874267578,28.05498695373535,95.5722427368164,39.28349685668945,316.0718688964844,45.01514434814453,22.443744659423828,189.2941131591797
2022-03-09,52.83962631225586,79.20999908447266,35.172645568847656,29.952110290527344,98.97041320800781,40.86997604370117,327.44989013671875,46.68486785888672,23.699724197387695,195.05545043945312
2022-03-10,52.13459396362305,76.30000305175781,34.42096710205078,29.400728225708008,98.44837951660156,40.198516845703125,323.8135986328125,46.10577392578125,24.018264770507812,191.9228057861328
2022-03-11,51.68338394165039,71.66999816894531,33.22023391723633,28.223207473754883,96.0844497680664,39.34933090209961,317.0982360839844,45.13096618652344,23.33567237854004,187.42642211914062
2022-03-14,51.35436248779297,68.4800033569336,32.75165939331055,27.52229881286621,93.7500228881836,38.12161636352539,311.0085144042969,44.20440673828125,21.788455963134766,179.1549530029297
2022-03-15,51.880794525146484,71.38999938964844,33.532623291015625,28.335350036621094,96.458740234375,39.86608123779297,320.7637634277344,45.39155578613281,21.5427188873291,188.2466278076172
2022-03-16,53.18744659423828,78.36000061035156,35.631465911865234,29.998836517333984,100.33953094482422,42.19972610473633,332.6598815917969,47.399085998535156,21.797555923461914,198.2078857421875
2022-03-17,54.973514556884766,82.0999984741211,35.84622573852539,30.765159606933594,102.64437103271484,42.73952865600586,336.68719482421875,47.82375717163086,23.308368682861328,201.0836181640625
2022-03-18,54.80431365966797,86.05000305175781,36.82242965698242,31.84923553466797,105.09696197509766,43.750003814697266,343.5783996582031,48.740665435791016,23.344770431518555,206.00498962402344
2022-03-21,55.34013748168945,83.93000030517578,36.37337875366211,31.372615814208984,104.24004364013672,43.431095123291016,342.6232604980469,48.56692886352539,24.10927963256836,204.34405517578125
2022-03-22,56.13917541503906,87.94999694824219,37.31346130371094,32.44734191894531,106.12133026123047,43.800071716308594,349.3567199707031,49.136375427246094,24.36411476135254,206.95407104492188
2022-03-23,55.49994659423828,86.72000122070312,37.07624053955078,31.942686080932617,105.25456237792969,42.72278594970703,344.3359375,48.47522735595703,24.009164810180664,202.12945556640625
2022-03-24,55.9887580871582,87.83000183105469,37.576087951660156,33.01741027832031,107.3919677734375,44.52156448364258,351.98944091796875,49.577152252197266,24.3186092376709,211.2052764892578
2022-03-25,56.18617630004883,85.23999786376953,37.23440170288086,32.53145217895508,106.68923950195312,44.281063079833984,351.69580078125,49.44182586669922,23.89084815979004,210.26605224609375
2022-03-28,56.270774841308594,89.08999633789062,37.70299530029297,33.7089729309082,107.72412872314453,44.46226501464844,357.1374206542969,49.577152252197266,23.226455688476562,211.1261749267578
2022-03-29,57.455223083496094,93.94000244140625,38.43519592285156,34.24166488647461,109.97122955322266,45.559329986572266,363.28363037109375,50.456764221191406,23.290164947509766,217.2558135986328
2022-03-30,56.910003662109375,90.56999969482422,37.2734489440918,32.92395782470703,108.71953582763672,43.77372360229492,359.2709655761719,49.61581802368164,23.38117790222168,209.2082061767578
2022-03-31,56.402381896972656,87.22000122070312,36.1898078918457,31.952030181884766,107.50728607177734,42.7063102722168,354.8178405761719,48.86186218261719,23.808935165405273,205.0954132080078
2022-04-01,56.75959396362305,87.94000244140625,36.39481735229492,31.877269744873047,108.16761016845703,41.829986572265625,354.142578125,48.65887451171875,23.727025985717773,200.9727325439453
2022-04-04,56.65619659423828,92.44999694824219,37.107479095458984,32.42864990234375,109.32075500488281,42.446044921875,361.433837890625,49.27750778198242,23.517696380615234,204.779052734375
