Date,ARKK,DIA,EFA,IWM,QQQ,SPY,VOO,VTI,XLF,XLK
2021-05-07,107.92158508300781,321.1545104980469,70.08634185791016,213.06434631347656,325.14508056640625,396.4978332519531,363.4797058105469,205.1181640625,34.92708206176758,134.1920623779297
2021-05-10,102.27567291259766,321.02520751953125,69.71154022216797,207.64767456054688,316.93377685546875,392.5715637207031,359.9201965332031,202.70835876464844,34.89935302734375,130.80419921875
2021-05-11,104.3805923461914,316.56640625,68.7963638305664,206.98597717285156,316.4959411621094,389.0678405761719,356.7633972167969,201.07681274414062,34.279945373535156,130.4084930419922
2021-05-12,100.48550415039062,310.1872253417969,67.69811248779297,200.26480102539062,308.3041076660156,380.802001953125,349.1478271484375,196.5477752685547,33.92864227294922,126.74068450927734
2021-05-13,97.84943389892578,314.2952880859375,68.20365142822266,203.95155334472656,310.6877136230469,385.37646484375,353.2974548339844,198.71383666992188,34.474090576171875,128.4201202392578
2021-05-14,102.60025787353516,317.81268310546875,69.34545135498047,208.93331909179688,317.5466613769531,391.2939758300781,358.72119140625,202.10824584960938,35.01953887939453,131.2482147216797
2021-05-17,101.61664581298828,317.2496032714844,69.2147216796875,209.21688842773438,315.620361328125,390.29833984375,357.859375,201.67689514160156,35.08424758911133,130.28298950195312
2021-05-18,103.0723876953125,314.90460205078125,69.3628921508789,207.6287841796875,313.4896240234375,386.9356689453125,354.7681884765625,200.10159301757812,34.59426498413086,129.24057006835938
2021-05-19,101.28221893310547,313.3629150390625,68.75276184082031,206.0312042236328,313.84967041015625,385.9212341308594,353.8314208984375,199.52023315429688,34.38163375854492,129.6942138671875
2021-05-20,104.84288024902344,315.2831115722656,69.65924072265625,207.4019012451172,319.9205322265625,390.0729064941406,357.6064758300781,201.68629455566406,34.40012741088867,132.17477416992188
2021-05-21,104.10517120361328,316.41448974609375,69.75511932373047,207.9407501220703,318.14990234375,389.7535705566406,357.3348388671875,201.5737762451172,34.742183685302734,131.45089721679688
2021-05-24,106.94781494140625,318.1906433105469,70.18220520019531,209.29254150390625,323.5008239746094,393.7267761230469,360.9411926269531,203.6085205078125,34.908592224121094,133.7866973876953
2021-05-25,107.587158203125,317.4691467285156,70.19964599609375,207.26954650878906,323.9484558105469,392.85321044921875,360.1824645996094,203.0459442138672,34.55729675292969,133.82525634765625
2021-05-26,109.60355377197266,317.55230712890625,70.15605163574219,211.13587951660156,325.07696533203125,393.6329040527344,360.8382263183594,203.77731323242188,34.65898513793945,133.8156280517578
2021-05-27,110.43962097167969,318.78277587890625,70.28681182861328,213.3101348876953,323.8608093261719,393.83953857421875,360.9974670410156,204.15240478515625,35.05650329589844,133.111083984375
2021-05-28,110.2625732421875,319.74481201171875,70.4524154663086,213.16831970214844,324.8822937011719,394.5440368652344,361.70001220703125,204.4993133544922,35.12122344970703,133.583984375
2021-06-01,109.42650604248047,319.9575500488281,70.70518493652344,215.5883331298828,323.802490234375,394.19647216796875,361.4189453125,204.58372497558594,35.3338508605957,132.9276580810547
2021-06-02,109.4756851196289,320.410888671875,70.94052124023438,215.8435821533203,324.4348449707031,394.8164367675781,362.02783203125,204.85562133789062,35.389320373535156,133.84457397460938
2021-06-03,105.66911315917969,320.09637451171875,70.59187316894531,214.0380096435547,321.058837890625,393.3511047363281,360.6508483886719,203.9461212158203,35.47252655029297,132.59950256347656
2021-06-04,107.71502685546875,321.83538818359375,71.19327545166016,214.9644317626953,326.50714111328125,396.94866943359375,363.9200439453125,205.7183074951172,35.564979553222656,135.14761352539062
2021-06-07,110.84290313720703,320.62353515625,71.42862701416016,217.84762573242188,327.4800720214844,396.56353759765625,363.61090087890625,205.88711547851562,35.3338508605957,135.11865234375
2021-06-08,111.27568817138672,320.39227294921875,71.39375305175781,220.15420532226562,327.6357116699219,396.6480712890625,363.66717529296875,206.30906677246094,35.24140930175781,135.1282958984375
2021-06-09,111.00028228759766,318.9584655761719,71.2020034790039,218.68896484375,327.7134704589844,396.0563049316406,363.0956726074219,205.72772216796875,34.908592224121094,135.22483825683594
2021-06-10,113.08553314208984,319.13433837890625,71.39813232421875,217.0672607421875,331.12841796875,397.8973083496094,364.77252197265625,206.63723754882812,34.5018196105957,136.218994140625
2021-06-11,114.21668243408203,319.2636413574219,71.56600952148438,219.35830688476562,331.9942321777344,398.5548095703125,365.4094543457031,207.2467498779297,34.72370147705078,137.0297393798828
2021-06-14,116.39045715332031,318.5050964355469,71.68971252441406,218.7145233154297,335.1756896972656,399.4471130371094,366.327392578125,207.56558227539062,34.36314392089844,138.4196319580078
2021-06-15,113.20355987548828,317.6817932128906,71.7780532836914,218.0896759033203,332.9866943359375,398.7144775390625,365.5592956542969,207.02169799804688,34.42786407470703,137.57028198242188
2021-06-16,112.65274810791016,315.23040771484375,71.33628845214844,217.62576293945312,331.7705993652344,396.48834228515625,363.55474853515625,205.99026489257812,34.390872955322266,136.8270721435547
2021-06-17,116.55767059326172,313.2785339355469,70.84151458740234,215.18321228027344,335.9831848144531,396.3568420410156,363.4235534667969,205.7933349609375,33.37394714355469,138.41000366210938
2021-06-18,116.95111083984375,308.4637451171875,69.3748550415039,210.29806518554688,333.3466796875,391.0097961425781,358.59942626953125,203.2428436279297,32.569637298583984,137.1455535888672
2021-06-21,117.55111694335938,313.85565185546875,70.28489685058594,214.79507446289062,335.4184265136719,396.6075134277344,363.6202697753906,206.0465087890625,33.329795837402344,138.6153564453125
2021-06-22,119.03636169433594,314.4764099121094,70.29371643066406,215.7701873779297,338.5450744628906,398.7279357910156,365.5499267578125,207.2186737060547,33.38549041748047,139.87245178222656
2021-06-23,121.5052261352539,313.85565185546875,69.84313201904297,216.48023986816406,338.7106628417969,398.2472839355469,365.1564636230469,207.1342010498047,33.45045471191406,139.71771240234375
2021-06-24,123.2265396118164,316.8201599121094,70.51461029052734,219.53817749023438,340.8048095703125,400.603271484375,367.2453918457031,208.54034423828125,33.868125915527344,140.59765625
2021-06-25,123.43309783935547,319.1086120605469,70.66481018066406,219.90744018554688,340.38592529296875,402.02618408203125,368.60369873046875,209.32102966308594,34.276512145996094,140.4332733154297
2021-06-28,128.09539794921875,317.5798645019531,70.21420288085938,218.16543579101562,344.525634765625,402.836669921875,369.37188720703125,209.5561981201172,34.02591323852539,141.90309143066406
2021-06-29,128.73475646972656,317.63543701171875,70.23189544677734,217.12400817871094,345.7724304199219,403.0533447265625,369.5343933105469,209.56556701660156,33.905250549316406,142.93775939941406
2021-06-30,128.63638305664062,319.57177734375,69.69292449951172,217.15245056152344,345.2269287109375,403.3926086425781,369.8726501464844,209.5749969482422,34.05376052856445,142.78298950195312
2021-07-01,127.0429458618164,320.8779602050781,69.86079406738281,219.06480407714844,345.36334228515625,405.6260681152344,371.95928955078125,210.71302795410156,34.32291793823242,143.02476501464844
2021-07-02,126.04949188232422,322.34173583984375,70.09934997558594,216.9820098876953,349.3276672363281,408.7264709472656,374.7884216308594,211.8793182373047,34.285789489746094,144.91036987304688
2021-07-06,125.15441131591797,320.37774658203125,69.6399154663086,213.82937622070312,350.8373107910156,407.98199462890625,374.0835266113281,211.41842651367188,33.74746322631836,145.4615020751953
2021-07-07,122.22325897216797,321.3968811035156,70.01983642578125,211.8412628173828,351.5776672363281,409.42376708984375,375.3712463378906,211.70062255859375,33.79386901855469,146.25439453125
2021-07-08,121.28882598876953,319.0436706542969,69.11863708496094,209.89096069335938,349.4542236328125,406.0879211425781,372.3823547363281,209.91357421875,33.1163215637207,144.87167358398438
2021-07-09,123.56096649169922,323.07373046875,70.29371643066406,214.32168579101562,351.63616943359375,410.4226989746094,376.3110656738281,212.45310974121094,34.07231521606445,146.20611572265625
2021-07-12,122.69538879394531,324.2779541015625,70.59412384033203,214.5015869140625,353.0094909667969,411.8928527832031,377.6739501953125,213.04562377929688,34.40644836425781,146.3221893310547
2021-07-13,120.26587677001953,323.32379150390625,70.22305297851562,210.458984375,353.0094909667969,410.4886779785156,376.3956604003906,211.8605499267578,34.035186767578125,146.9216766357422
2021-07-14,116.23307037353516,323.70367431640625,70.382080078125,207.21170043945312,353.642578125,411.1012268066406,376.9127197265625,211.56895446777344,33.87739944458008,148.00466918945312
2021-07-15,114.4920883178711,324.1946716308594,69.71060180664062,206.03775024414062,351.1587829589844,409.6971130371094,375.7001647949219,210.825927734375,33.9887809753418,146.7863006591797
2021-07-16,114.61995697021484,321.42022705078125,69.19815063476562,203.50050354003906,348.3146057128906,406.4836120605469,372.777099609375,209.17054748535156,33.52470016479492,145.33580017089844
2021-07-19,115.357666015625,315.06109619140625,67.94355010986328,200.45199584960938,345.46075439453125,400.4807434082031,367.2033996582031,206.19837951660156,32.587276458740234,143.33419799804688
2021-07-20,118.78063201904297,319.8814697265625,68.43830871582031,206.67208862304688,349.47369384765625,406.2196960449219,372.39166259765625,209.7631072998047,33.39476776123047,145.4615020751953
2021-07-21,120.64949035644531,322.57891845703125,69.48088073730469,210.23179626464844,352.171875,409.5086364746094,375.5215759277344,211.64418029785156,33.970218658447266,146.8636474609375
2021-07-22,119.71505737304688,322.82916259765625,69.50737762451172,206.88980102539062,354.499755859375,410.3661804199219,376.32049560546875,211.8229217529297,33.59896469116211,147.94667053222656
2021-07-23,120.42324829101562,324.97052001953125,69.99333953857422,207.8555145263672,358.639404296875,414.5880432128906,380.08013916015625,213.93914794921875,33.6546516418457,149.41647338867188
2021-07-26,119.60685729980469,325.74908447265625,70.09051513671875,208.4613800048828,358.9218444824219,415.6058349609375,381.0482482910156,214.37179565429688,33.84955978393555,149.33909606933594
2021-07-27,116.67570495605469,325.01678466796875,69.80779266357422,206.02825927734375,354.96728515625,413.711669921875,379.35650634765625,213.21495056152344,33.840274810791016,147.92733764648438
