Date,BNB-USD,BTC-USD,ETH-USD,LINK-USD,SOL-USD,STETH-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD
2022-04-17,407.3777160644531,39716.953125,2993.4033203125,13.76498794555664,100.40969848632812,2987.467529296875,0.060238998383283615,0.9992589950561523,1.0003139972686768,0.7531539797782898
2022-04-18,416.9684143066406,40826.21484375,3057.606689453125,14.037701606750488,102.15853118896484,3054.893310546875,0.06156099960207939,0.9998729825019836,1.0002180337905884,0.7680169939994812
2022-04-19,422.3870544433594,41502.75,3104.1064453125,14.258341789245605,108.58203125,3097.314208984375,0.06336800009012222,0.9998970031738281,1.0003429651260376,0.7750629782676697
2022-04-20,418.354248046875,41374.37890625,3077.745849609375,14.024039268493652,105.49700164794922,3048.782470703125,0.06264200061559677,0.9998469948768616,1.000201940536499,0.7521780133247375
2022-04-21,405.0214538574219,40527.36328125,2987.480712890625,13.588746070861816,101.77613830566406,2964.113525390625,0.07145699858665466,1.0002820491790771,1.0001569986343384,0.7331780195236206
2022-04-22,406.9875183105469,39740.3203125,2964.835693359375,13.609354019165039,100.61205291748047,2956.539306640625,0.06678999960422516,1.0001989603042603,1.0002340078353882,0.7191939949989319
2022-04-23,401.6524658203125,39486.73046875,2938.114013671875,13.34372615814209,100.74443817138672,2936.017822265625,0.06765200197696686,1.0000040531158447,1.0002280473709106,0.707705020904541
2022-04-24,399.1053771972656,39469.29296875,2922.732666015625,13.287423133850098,99.23579406738281,2916.73095703125,0.06569699943065643,0.9999629855155945,1.0003440380096436,0.6987389922142029
2022-04-25,404.35028076171875,40458.30859375,3009.3935546875,13.45869255065918,101.24763488769531,3002.082763671875,0.06533099710941315,1.0002180337905884,1.0001449584960938,0.6944260001182556
2022-04-26,385.4830627441406,38117.4609375,2808.29833984375,12.35457706451416,95.78215026855469,2799.362060546875,0.06191999837756157,1.0001269578933716,1.000072956085205,0.6416990160942078
2022-04-27,391.4458312988281,39241.12109375,2888.9296875,12.733110427856445,98.37886810302734,2883.18994140625,0.06322100013494492,1.0003210306167603,1.0001529455184937,0.652318000793457
2022-04-28,406.71820068359375,39773.828125,2936.94091796875,12.662813186645508,98.18572998046875,2928.583740234375,0.06375200301408768,1.0000289678573608,1.0001909732818604,0.6443629860877991
2022-04-29,393.0621643066406,38609.82421875,2815.601806640625,11.970266342163086,94.01134490966797,2804.656005859375,0.06353399902582169,1.0000230073928833,1.0000200271606445,0.6114069819450378
2022-04-30,377.767822265625,37714.875,2730.186767578125,10.997047424316406,85.09593200683594,2720.02294921875,0.06276699900627136,1.0002950429916382,1.000154972076416,0.5870910286903381
2022-05-01,390.281982421875,38469.09375,2827.756103515625,11.312018394470215,89.6715087890625,2828.919921875,0.07090599834918976,1.0003809928894043,1.0001130104064941,0.6078439950942993
2022-05-02,389.670654296875,38529.328125,2857.410400390625,11.178779602050781,87.58101654052734,2851.124755859375,0.06878899782896042,1.000059962272644,0.9999549984931946,0.6142690181732178
2022-05-03,383.4757995605469,37750.453125,2783.476318359375,11.121427536010742,85.84237670898438,2773.48779296875,0.07233600318431854,1.0001189708709717,1.0000449419021606,0.6048489809036255
2022-05-04,402.5026550292969,39698.37109375,2940.644775390625,12.145609855651855,92.7708511352539,2913.2177734375,0.08624900132417679,1.0000770092010498,1.0000380277633667,0.6464740037918091
2022-05-05,378.77362060546875,36575.140625,2749.213134765625,10.917400360107422,84.59602355957031,2730.36376953125,0.07458499819040298,0.9999579787254333,0.9999880194664001,0.5988860130310059
2022-05-06,379.3042907714844,36040.921875,2694.979736328125,10.799843788146973,81.76410675048828,2687.427490234375,0.08617500215768814,1.0000720024108887,0.9999819993972778,0.6025699973106384
2022-05-07,365.6841125488281,35501.953125,2636.093017578125,10.23990535736084,78.9834213256836,2625.694091796875,0.08326499909162521,0.9999060034751892,0.9999210238456726,0.5823469758033752
2022-05-08,355.39874267578125,34059.265625,2517.4599609375,9.990030288696289,75.22018432617188,2497.317626953125,0.08752699941396713,1.000087022781372,0.9998540282249451,0.5665270090103149
2022-05-09,299.34893798828125,30296.953125,2245.430419921875,8.272896766662598,63.2696533203125,2228.75439453125,0.07326299697160721,0.9995949864387512,0.999908983707428,0.4929400086402893
2022-05-10,319.32696533203125,31022.90625,2343.510986328125,8.584442138671875,66.76615142822266,2322.286865234375,0.07699800282716751,0.9998279809951782,0.9997910261154175,0.513625979423523
2022-05-11,269.9627685546875,28936.35546875,2072.108642578125,6.916926860809326,50.21084976196289,2065.02294921875,0.07447300106287003,1.0007660388946533,0.9958720207214355,0.41337600350379944
2022-05-12,269.4072570800781,29047.751953125,1961.7015380859375,6.569270133972168,44.683589935302734,1911.8447265625,0.06740300357341766,1.0006589889526367,0.99760901927948,0.385206013917923
2022-05-13,290.5841979980469,29283.103515625,2014.418212890625,7.147284984588623,48.59355163574219,1950.679931640625,0.07420700043439865,1.0003470182418823,0.9982389807701111,0.42341700196266174
2022-05-14,297.3876037597656,30101.265625,2056.27392578125,7.28469181060791,52.4172248840332,2016.4405517578125,0.07250099629163742,1.0003809928894043,0.9987800121307373,0.42777401208877563
2022-05-15,312.0077209472656,31305.11328125,2145.706787109375,7.941104888916016,58.81126022338867,2111.29638671875,0.07235799729824066,1.0001829862594604,0.9990689754486084,0.4473710060119629
