Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT
2024-11-14,227.4127197265625,10.425514221191406,57.01483154296875,174.80909729003906,291.7506408691406,423.7090148925781,96.76348114013672,147.7695770263672,311.17999267578125,83.65433502197266
2024-11-15,224.2041015625,10.36900806427002,56.44092559814453,171.73265075683594,285.9559020996094,411.9075927734375,96.5672378540039,146.4793701171875,320.7200012207031,83.43645477294922
2024-11-18,227.2134246826172,10.557364463806152,55.65922164916992,174.5303192138672,284.4608154296875,412.6619567871094,98.50997161865234,150.74481201171875,338.739990234375,83.26810455322266
2024-11-19,227.47247314453125,10.406679153442383,54.531192779541016,177.3379364013672,284.0992736816406,414.67681884765625,96.4985580444336,150.20559692382812,346.0,85.76376342773438
2024-11-20,228.18995666503906,10.105307579040527,54.2937126159668,175.2073211669922,284.275146484375,412.3939208984375,96.4102554321289,118.0464096069336,342.0299987792969,86.33816528320312
2024-11-21,227.71165466308594,10.171234130859375,55.095211029052734,166.8939971923828,281.8907775878906,410.61370849609375,98.1763687133789,117.92032623291016,339.6400146484375,87.53646850585938
2024-11-22,229.05685424804688,10.5291109085083,57.91527557373047,164.03659057617188,283.6595153808594,414.72113037109375,100.5704345703125,121.23711395263672,352.55999755859375,89.5666732788086
2024-11-25,232.04624938964844,10.736302375793457,59.5677375793457,166.9138946533203,289.4346923828125,416.5013732910156,99.9228515625,126.59051513671875,338.5899963378906,88.6357650756836
2024-11-26,234.228515625,10.453768730163574,54.21455764770508,168.37744140625,289.5715026855469,425.6510925292969,98.78469848632812,122.73062896728516,338.2300109863281,90.42827606201172
2024-11-27,234.0989532470703,10.453768730163574,54.91709518432617,168.48696899414062,288.3500061035156,420.6784362792969,99.59907531738281,126.16378784179688,332.8900146484375,90.99276733398438
2024-11-29,236.49049377441406,10.48202133178711,55.00615310668945,168.20819091796875,289.2588195800781,421.1458435058594,100.53118896484375,128.31678771972656,345.1600036621094,91.6067886352539
2024-12-02,238.7424774169922,10.340754508972168,54.4619255065918,170.73704528808594,287.4892883300781,428.6247863769531,99.59907531738281,126.77478790283203,357.0899963378906,91.74542999267578
2024-12-03,241.79165649414062,10.190069198608398,53.09642028808594,170.5876922607422,289.514404296875,428.84356689453125,99.65794372558594,127.48274230957031,351.4200134277344,92.60704040527344
2024-12-04,242.150390625,10.114727020263672,52.79957580566406,173.60438537597656,290.09442138671875,435.0295715332031,98.80431365966797,126.1444091796875,357.92999267578125,93.53795623779297
2024-12-05,242.18028259277344,9.832191467285156,52.82925796508789,171.8820037841797,294.4002685546875,440.2011413574219,97.36199188232422,125.27156066894531,369.489990234375,94.37975311279297
2024-12-06,241.98098754882812,9.898118019104004,52.968101501464844,173.9429168701172,293.9185791015625,441.1459655761719,98.22542572021484,128.3943634033203,389.2200012207031,94.77587890625
2024-12-09,245.8771514892578,9.982877731323242,52.27389144897461,174.80010986328125,296.2680969238281,443.5825500488281,97.44048309326172,131.2068328857422,389.7900085449219,92.9239501953125
2024-12-10,246.89353942871094,9.945206642150879,52.303646087646484,184.56826782226562,295.6192626953125,440.9072570800781,96.31214141845703,130.97410583496094,400.989990234375,93.63699340820312
2024-12-11,245.6180877685547,9.803938865661621,51.60943603515625,194.76502990722656,291.0873107910156,446.5363464355469,96.5672378540039,131.87603759765625,424.7699890136719,94.04303741455078
2024-12-12,247.08287048339844,9.785104751586914,51.867286682128906,191.33621215820312,291.6083679199219,447.10321044921875,95.97853088378906,131.2068328857422,418.1000061035156,93.18143463134766
2024-12-13,247.25228881835938,9.785104751586914,52.09538269042969,189.20315551757812,291.578857421875,444.8257141113281,95.58606719970703,130.46009826660156,436.2300109863281,93.54669189453125
2024-12-16,250.15196228027344,9.408390998840332,51.80778121948242,196.02093505859375,292.6700744628906,449.1221008300781,91.36701965332031,128.4525604248047,463.0199890136719,94.16207122802734
2024-12-17,252.58334350585938,9.389555931091309,50.726802825927734,194.7849578857422,291.0676574707031,451.9764099121094,90.35639953613281,127.62822723388672,479.8599853515625,94.70796203613281
2024-12-18,247.1725616455078,9.125856399536133,49.57640075683594,187.7877655029297,285.9556884765625,434.999755859375,88.20763397216797,126.75538635253906,440.1300048828125,92.85192108154297
2024-12-19,248.90638732910156,9.172945976257324,49.92350387573242,187.8974151611328,285.3167419433594,434.6416931152344,87.08909606933594,126.49351501464844,436.1700134277344,92.70303344726562
2024-12-20,253.5897674560547,9.304795265197754,51.38134002685547,190.78799438476562,287.7252197265625,434.2140808105469,86.31396484375,127.51183319091797,421.05999755859375,91.55168914794922
2024-12-23,254.36700439453125,9.323630332946777,52.12513732910156,193.99754333496094,286.3587646484375,432.8714294433594,85.7939453125,127.93856811523438,430.6000061035156,89.67579650878906
2024-12-24,257.28668212890625,9.436644554138184,53.0672721862793,195.47271728515625,289.0130310058594,436.9291076660156,88.21745300292969,128.40406799316406,462.2799987792969,91.98841094970703
2024-12-26,258.1037292480469,9.483734130859375,53.73173141479492,194.96438598632812,289.809326171875,435.7157897949219,90.13072967529297,132.2736358642578,454.1300048828125,92.09758758544922
2024-12-27,254.6858673095703,9.446062088012695,53.830902099609375,192.1335906982422,288.6492919921875,428.1772155761719,90.51338958740234,131.4105224609375,431.6600036621094,90.97602844238281
2024-12-30,251.30787658691406,9.304795265197754,53.216033935546875,190.61856079101562,284.6973876953125,422.50836181640625,88.87483215332031,130.97410583496094,417.4100036621094,89.89415740966797
2024-12-31,249.5341796875,9.323630332946777,52.829261779785156,188.6848602294922,284.98248291015625,419.1965637207031,89.53221130371094,131.10015869140625,403.8399963378906,89.67579650878906
2025-01-02,242.9874267578125,9.088186264038086,50.944976806640625,188.81442260742188,287.55810546875,416.2925109863281,90.43489074707031,133.0495147705078,379.2799987792969,89.32839965820312
2025-01-03,242.49916076660156,9.304795265197754,51.341670989990234,191.166748046875,289.7896728515625,421.03643798828125,90.8371810913086,131.69175720214844,410.44000244140625,90.10259246826172
2025-01-06,244.1333465576172,9.342466354370117,53.08710861206055,196.23025512695312,287.23370361328125,425.5118713378906,91.37681579589844,135.08612060546875,411.04998779296875,90.74773406982422
2025-01-07,241.35321044921875,9.19178295135498,51.549930572509766,194.854736328125,284.4417419433594,420.0617980957031,91.09227752685547,135.04734802246094,394.3599853515625,90.13236236572266
2025-01-08,241.8414764404297,9.172945976257324,50.57804489135742,193.3197479248047,282.0430603027344,422.23980712890625,90.85680389404297,134.0484161376953,394.94000244140625,91.11497497558594
2025-01-10,236.01219177246094,9.088186264038086,49.43755340576172,191.41592407226562,277.53076171875,416.6604919433594,90.51338958740234,137.34579467773438,394.739990234375,92.30601501464844
2025-01-13,233.5708465576172,9.144692420959473,49.51689529418945,190.38929748535156,278.8284606933594,414.9101257324219,91.74967193603516,134.5818328857422,403.30999755859375,90.84699249267578
2025-01-14,232.45480346679688,9.210616111755371,50.51853561401367,189.04367065429688,276.8131408691406,413.3984375,91.31795501708984,132.3512420654297,396.3599853515625,90.11251831054688
2025-01-15,237.028564453125,9.370719909667969,51.272247314453125,194.91453552246094,277.52093505859375,423.9802551269531,91.32776641845703,130.46978759765625,428.2200012207031,90.65840911865234
2025-01-16,227.4525604248047,9.427227020263672,51.41109085083008,192.28311157226562,275.0042724609375,422.25970458984375,92.65235137939453,129.22842407226562,413.82000732421875,90.61870574951172
2025-01-17,229.16647338867188,9.58733081817627,50.54829406738281,195.3630828857422,276.1938171386719,426.6853942871094,93.33917236328125,129.57754516601562,426.5,91.2539291381836
2025-01-21,221.85243225097656,9.822774887084961,53.444129943847656,197.4064178466797,277.82568359375,426.1583251953125,96.13553619384766,133.19497680664062,424.07000732421875,92.38542938232422
2025-01-22,223.03823852539062,9.446062088012695,52.323482513427734,197.72537231445312,276.5870361328125,443.7615966796875,95.8902359008789,131.67236328125,415.1099853515625,92.5343017578125
2025-01-23,222.86883544921875,9.56849479675293,53.771400451660156,197.33665466308594,279.6148681640625,444.2687683105469,96.14533233642578,133.10769653320312,412.3800048828125,93.10997009277344
2025-01-24,221.991943359375,9.53082275390625,53.46396255493164,199.5594024658203,280.62744140625,441.63330078125,96.94989013671875,133.72837829589844,406.5799865722656,94.05289459228516
2025-01-27,229.04690551757812,9.775686264038086,54.465606689453125,191.18670654296875,288.1282958984375,432.1851806640625,98.13711547851562,138.1992645263672,397.1499938964844,96.6731948852539
2025-01-28,237.4171905517578,9.493151664733887,49.6259880065918,194.6653594970703,286.2211608886719,444.7561340332031,98.51978302001953,136.80270385742188,398.0899963378906,96.56401062011719
2025-01-29,238.51329040527344,9.615582466125488,49.36813735961914,194.77499389648438,285.19873046875,439.9126892089844,106.53598022460938,135.8619842529297,389.1000061035156,96.7724380493164
2025-01-30,236.7495574951172,9.56849479675293,49.0904541015625,200.21725463867188,285.4051818847656,412.7221374511719,106.94807434082031,136.20143127441406,400.2799987792969,97.91386413574219
2025-01-31,235.16519165039062,9.493151664733887,49.05078125,203.35702514648438,283.8125915527344,412.791748046875,105.65292358398438,133.74777221679688,404.6000061035156,97.42752075195312
2025-02-03,227.2034454345703,9.314212799072266,47.50368881225586,200.57608032226562,285.1397399902344,408.6744384765625,106.12388610839844,130.11094665527344,383.67999267578125,98.7972183227539
2025-02-04,231.9765167236328,9.56849479675293,48.168148040771484,205.7093505859375,284.8644714355469,410.116455078125,108.51795196533203,131.50750732421875,392.2099914550781,100.0180435180664
2025-02-05,231.6476593017578,9.427227020263672,47.41443634033203,190.70826721191406,283.9403991699219,411.03143310546875,110.13688659667969,131.12925720214844,378.1700134277344,101.69542694091797
2025-02-06,232.39501953125,8.720890998840332,47.533447265625,190.97738647460938,289.37677001953125,413.5475769042969,109.59723663330078,130.61524963378906,374.32000732421875,102.08251953125
