Date,AAPL,ARKK,BNB-USD,BTC-USD,DIA,EFA,ETH-USD,F,GM,GOOGL,IWM,LINK-USD,MCD,MSFT,QQQ,SBUX,SOL-USD,SPY,STETH-USD,TGT,TRX-USD,TSLA,USDC-USD,USDT-USD,VOO,VTI,WMT,XLF,XLK,XRP-USD,^GSPC
2024-09-17,215.78570556640625,46.060001373291016,546.0135498046875,60308.5390625,409.6006164550781,79.25870513916016,2341.707763671875,10.127805709838867,47.02090835571289,158.62049865722656,216.3150177001953,10.627530097961426,287.05035400390625,431.9074401855469,470.2874450683594,94.0428237915039,131.53707885742188,554.6055297851562,2336.424072265625,146.315673828125,0.15005800127983093,227.8699951171875,0.9998469948768616,1.0000879764556885,510.98150634765625,274.5086364746094,77.84101104736328,44.51205062866211,217.39614868164062,0.5845019817352295,5634.580078125
2024-09-18,219.6676483154297,46.18000030517578,559.0445556640625,61649.6796875,408.5502624511719,79.0065689086914,2369.72900390625,10.20213794708252,48.1489372253418,159.10833740234375,216.35443115234375,10.853248596191406,285.36956787109375,427.5997619628906,468.2513427734375,93.73078155517578,133.99185180664062,552.960693359375,2360.9130859375,147.89476013183594,0.14949500560760498,227.1999969482422,0.999809980392456,1.0004349946975708,509.3229675292969,273.817626953125,78.26686096191406,44.37457275390625,215.412353515625,0.585250973701477,5618.259765625
2024-09-19,227.8097686767578,47.41999816894531,566.2235107421875,62940.45703125,413.6744079589844,80.56788635253906,2464.752197265625,10.146388053894043,48.10935974121094,161.4281005859375,220.81069946289062,11.205124855041504,287.1480712890625,435.4210510253906,480.0906982421875,94.49139404296875,142.83627319335938,562.3966064453125,2464.095458984375,150.6774139404297,0.1515350043773651,243.9199981689453,0.9999449849128723,1.0001980066299438,518.2080078125,278.4577331542969,77.28642272949219,44.86555480957031,221.8101348876953,0.5873709917068481,5713.64013671875
2024-09-20,227.14285278320312,46.900001525878906,568.5850830078125,63192.9765625,414.076171875,79.7726821899414,2561.072021484375,10.109223365783691,48.36662673950195,162.87173461914062,218.44454956054688,11.426664352416992,290.0600891113281,432.0265197753906,479.1769104003906,93.66252136230469,146.56680297851562,561.4244384765625,2556.097412109375,149.0020294189453,0.1520940065383911,238.25,1.0000150203704834,1.0001109838485718,517.1912231445312,277.8752746582031,78.29656982421875,44.836090087890625,220.7289581298828,0.5851709842681885,5702.5498046875
2024-09-23,225.4208984375,46.939998626708984,604.3660278320312,63329.80078125,414.6077880859375,80.07331085205078,2648.54638671875,10.137096405029297,47.53544998168945,161.13937377929688,217.6459503173828,11.398932456970215,292.2392578125,430.2796630859375,480.44708251953125,93.106689453125,144.8149871826172,562.827392578125,2648.2705078125,149.52198791503906,0.15236300230026245,250.0,1.0000449419021606,0.9999989867210388,518.4647216796875,278.56634521484375,79.55431365966797,44.78188705444336,220.68821716308594,0.5850650072097778,5718.56982421875
2024-09-24,226.31671142578125,47.45000076293945,606.5230712890625,64301.96875,415.612060546875,80.5484848022461,2654.35498046875,10.099930763244629,47.56513214111328,161.5774383544922,218.0107421875,12.162094116210938,293.421630859375,425.9720153808594,482.7644958496094,92.102294921875,152.89215087890625,564.4378051757812,2656.958984375,150.37890625,0.15126599371433258,254.27000427246094,0.9999269843101501,0.9999679923057556,519.9554443359375,279.2673034667969,79.8910140991211,44.40739440917969,222.19862365722656,0.591543972492218,5732.93017578125
2024-09-25,225.3213348388672,46.86000061035156,587.3525390625,63143.14453125,412.6485290527344,80.11209869384766,2579.388671875,9.68181037902832,45.24971008300781,160.7809600830078,215.3516387939453,12.111525535583496,293.6170959472656,428.8900451660156,483.2121276855469,93.24321746826172,148.02342224121094,563.19287109375,2577.81591796875,149.31016540527344,0.15004299581050873,257.0199890136719,0.9999880194664001,0.9998549818992615,518.8991088867188,278.34912109375,80.61397552490234,44.14130783081055,222.83460998535156,0.5835409760475159,5722.259765625
2024-09-26,226.46603393554688,47.27000045776367,596.7769165039062,65181.01953125,415.10992431640625,81.87706756591797,2632.199951171875,9.923391342163086,45.32887268066406,162.0155029296875,216.49916076660156,12.551836967468262,296.7245788574219,428.0960388183594,486.842529296875,95.04722595214844,155.5760955810547,565.4258422851562,2632.217041015625,150.18634033203125,0.15320099890232086,254.22000122070312,1.000095009803772,1.0002429485321045,520.9624633789062,279.5931091308594,79.14826202392578,44.367977142333984,225.7858428955078,0.5904210209846497,5745.3701171875
2024-09-27,226.73475646972656,47.880001068115234,607.8670043945312,65790.6640625,416.41943359375,81.38248443603516,2695.900634765625,10.016305923461914,45.99183654785156,163.2301483154297,217.96327209472656,12.680974960327148,296.7636413574219,424.83056640625,484.13714599609375,94.93995666503906,157.74993896484375,564.6057739257812,2695.804443359375,149.41607666015625,0.1551699936389923,260.4599914550781,0.9999309778213501,1.0001790523529053,520.2880249023438,279.3167724609375,79.00961303710938,44.496089935302734,223.6792449951172,0.5889269709587097,5738.169921875
2024-09-30,231.92063903808594,47.529998779296875,567.2600708007812,63329.5,416.5867919921875,81.10125732421875,2603.062744140625,9.811893463134766,44.369056701660156,165.12181091308594,218.5172576904297,11.85057258605957,297.56494140625,427.09356689453125,485.4500427246094,95.06672668457031,152.61846923828125,566.8682861328125,2602.727783203125,150.07081604003906,0.1559150069952011,261.6300048828125,0.9999449849128723,0.999813973903656,522.5557861328125,280.4160461425781,79.97025299072266,44.66362762451172,224.33505249023438,0.6114919781684875,5762.47998046875
