AAPL,ADA-USD,BND,BTC-USD,DAI-USD,GOOGL,IVV,MATIC-USD,META,MSFT,NVDA,QQQ,SOL-USD,SPY,TSLA,VTI,VUG,XPR-USD
-0.056017949483719964,-0.0210430312901575,-0.0017094370823688143,0.00808458072996765,-0.004301729305314361,0.03804377351466037,-0.01065996480058684,0.002378070530723697,-0.06309847391201162,-0.01099039087775977,-0.03762281357014441,-0.025362314308764344,0.00867780715828359,-0.010425015843444019,-0.05547305218949494,-0.010605453178676894,-0.02101885936178094,-0.16978645200659437
-0.0008268457357314407,-0.013130701756135954,0.001383710489072154,0.00029282768964788985,-0.008608971749379912,0.00508016758046681,0.011415583685714603,-0.015959762044742476,-0.006651195299018031,-0.0006914820739628569,0.003729892730192974,0.002226926207169466,0.022712221843329994,0.011208446188071708,0.03213582666134873,0.01041966478976808,0.0034875703170120786,0.04429978235621368
0.015353709821417372,0.014010824094396579,-0.00022799974920029165,0.02950532012761009,0.009919325761592379,0.013137893686267832,0.017865792828298366,-0.07093802717736453,0.015074931453036067,0.020263796218716656,0.034874516716215,0.017297856806274492,-0.04195048252334821,0.017656317041389924,0.05840061701119437,0.019202496464059582,0.018100632395561922,-0.06522734352874537
0.040836374718301816,0.020709861704865107,0.006854855366682733,0.013147117963686394,-7.730102638980885e-05,0.060881367656707486,0.02208844511995589,-0.03664388464841051,0.08322631752622245,0.0482487108714722,0.05950677954956807,0.04463870709504425,-0.014147089517170142,0.02234890486470542,-0.006888484603579825,0.021806100186798627,0.04065630017173327,0.004554361450575861
0.03549367570355688,0.017039015997470708,0.0010210342188521349,0.10231863433740651,-0.0010570018571411932,0.009536819839075283,0.019551603233741943,0.1000735038611762,0.025401989239854705,0.03188686803659624,0.02651501676951251,0.02607082775510694,0.009310835330279765,0.019502711270265705,0.040643300543862226,0.02065777780754874,0.022920831613220116,0.011658044468390916
-0.0011359778446473623,0.12486340397074458,-0.0022675437665024,-0.0008965281862933772,0.0007900994398777339,-0.0015716096147845304,-8.532558176321814e-05,0.15077536385466495,-0.004309728576026628,0.0019259192427416583,0.028389594965024134,0.0007470706726935283,0.3618812396487461,-0.00022816867145347697,-0.01858065570474754,-0.0005017874297189584,0.0023322784276691433,0.11395643801316457
-0.01996795032940235,-0.03464552464946824,-0.00465779092319607,-0.015004960644217524,-0.000958083180963909,0.0009603261183406264,0.012491446939197681,0.008059852532886325,-0.04989604163396344,-0.023824428925651286,-0.06395066078322875,-0.020433632511013378,0.060045728018268685,0.012565845367207507,-0.02021165833954497,0.011882145054989968,-0.015374350504529288,-0.08117814448158589
-0.0030089850666206175,0.004557357339683321,-0.0019401680746167216,-0.0027010327388199418,-0.0007376847303758316,-0.013454935209022412,-0.001292600962392143,0.10745808631502696,-0.022742805502980468,-0.03379299357033416,-0.06314768027891293,-0.01791455476988746,0.1081186345920444,-0.0014665907514830323,-0.02587474253102262,-0.0016539037617455676,-0.015234417099821096,0.06286157925220115
0.030352567909022632,0.001512227352802098,0.0006859608809055562,0.02684194109497806,0.0009775942133622983,0.005472760310341496,0.007203540038011047,-0.04106501044658406,0.014866282080119309,0.02625479881151893,0.05074403851234388,0.022369659922044205,-0.1093698511816159,0.007428368839448085,0.0164977197153513,0.008117563113331006,0.01881274014148926,0.007061993035839098
-0.0023432223863351087,-0.013589425456298376,0.0033144889272396227,0.03662132734990031,-0.002208383669982439,-0.002524163654995304,-0.009526981342397156,-0.04475093754894166,-0.0050637794711054784,-0.005125809556042693,0.0028878440088035973,-0.004693527532906749,-0.051438871066830316,-0.009700913738923345,-0.012873745767280065,-0.009859555753596982,-0.005846709553182117,-0.025712257660553184
0.0004194247248414662,0.017852168505652743,0.0003412640151856383,0.002547552717421464,-0.0005451354869802083,0.016892184392107046,0.013595894811698983,0.06664558174363555,0.006798265184100982,0.004966599146916328,-0.011871390638056867,0.008772257696893382,0.06405750152971001,0.013844322034047174,-0.007917146283160204,0.01416220789067002,0.007785242347252863,-0.00944666114771786
0.008720547241440002,-0.022398522419251332,0.0005699417865825396,0.024409082389136305,-0.003075519724390907,0.0009986625889821799,0.012411406739253783,-0.01814738536562266,0.007257480513172432,0.0033253762842757606,0.01641325329649823,0.007802827585186245,0.11607472366082505,0.012482769553645134,-0.0010037182511209997,0.012218974684814254,0.007430906988200592,-0.016802928633072645
-0.0075643902524016315,0.05376513005242156,0.001706460157786971,0.05559276937282975,0.0011371956647792114,-0.0069726747605406425,-0.005085091020495369,0.06526188162368829,-0.014195442195196195,-0.012751372338609568,-0.006880885720026542,-0.003172340653819883,-0.02357668005265312,-0.0053783273082441685,0.08213879250177958,-0.00226339580379753,-0.002125555103025367,-0.0018475891649972764
-0.011391373769162993,-0.02916970281224751,0.0011363983364123253,0.008988152900985202,-0.00310944038989025,-0.011931977203977429,-0.012045786947230575,-0.03396637722364182,-0.01101825645626242,-0.01318358510452533,0.0004843143716226628,-0.007390272020033173,-0.03957531204335962,-0.012034712431874373,0.10196775866118779,-0.010586445700922598,-0.00910404976456014,-0.021749176994104946
0.005168164978401668,-0.005046855758096602,0.002043095768971659,0.0007348899162549216,0.0018156023023625512,0.010300762329608082,0.004054799050758451,0.010472135293449814,0.003566509001342588,0.006348258997796119,0.0008564710146103938,0.007824557621466166,-0.018089577644197607,0.004209940102247289,0.025953518324515645,0.005568197659236551,0.007839285749704272,-0.0009460810181638468
-0.01095769945136349,0.11675135656080537,0.0009057394433018562,0.045137820846602006,0.0016256645738681463,-0.012618170140561658,-0.006712185773335988,0.034622532873984424,-0.011870734915513381,-0.009556724978153519,-0.026227262517731775,-0.006840372882981005,0.008967234293018267,-0.006847794578754063,-0.019348255020757876,-0.005266052117896325,-0.007401631653417673,0.04545459890510806
-0.029742382343290297,0.2984453956935409,-0.0007921887043618181,-0.013811772526715393,-0.0007248177527227062,-0.0050795194356285656,0.006000541043664098,0.1842753346064363,-0.004708901528231335,-0.0013306671284245564,0.0039921774575246705,3.474155314875382e-05,0.0863728480774939,0.005994490680054865,0.06584827501609536,0.008186476249939956,0.0014322939729185524,-0.030797124372896834
0.011594169446777824,0.08346688498276333,-0.001018953446180304,0.040478046632625775,-0.001292869180096634,0.021035446012268144,0.015999128555001185,0.023673363698829775,0.03162842196942073,0.017847699230990388,-0.013869853901808171,0.014050034973030812,-0.003694457068039725,0.016113676643552344,0.06425217853318599,0.015481942542014293,0.011400782596093562,0.030373809236268423
0.007467124929748881,-0.06710436394012842,-0.0004539255629559813,-0.01964382784787766,0.0001717165666832443,0.00013027609481519598,-0.001426725762170511,-0.017032834710613787,-0.004802868956273576,4.6829463764774815e-05,0.02137709989053338,0.006146449886491601,0.0009114282058961809,-0.0015417215243253013,0.03352658623835669,-0.00037299066529861147,0.005656884820464114,0.08133036793085324
0.00482646361241823,-0.09109191754029144,0.0021551895319762426,-0.08668098726639961,0.0014571971118946259,0.012975270692297203,0.0027200608666853032,-0.1685842129910906,0.008055438088767408,0.006359024833939131,0.0020023581643091592,0.00921453339683631,-0.1815325421246221,0.0027851266800120733,0.020487795852708768,0.0035195384906967497,0.006783375908134381,-0.0027960508434666798
0.021099512849768853,0.21470909040768138,0.0013578800585514195,0.14714603638426027,0.0037389255329773885,-0.01825385610820507,-0.0045483169972648785,0.10494220118693787,-0.003023766210384582,-0.0053896881315466105,0.010576107385726008,0.002039675396686258,0.058635641116553394,-0.004427345379078296,-0.031002439645386293,-0.007864713377544685,0.0010680794471171762,-0.014019388038948422
0.030827400194772592,-0.089458725144688,-0.003022048936316968,-0.04192625951044282,-0.0017537066685744396,0.023347088582985398,0.01100967359928684,-0.04298936874583803,0.034588622453173734,0.009996869501131433,-0.0008581410664574296,0.012816477188992925,0.0047877272238552315,0.010937348412963788,0.030232565079099327,0.012694149642494379,0.01083452878281621,-0.010237397879608978
0.002933765374481867,0.016501777539248197,-0.001703312428623427,0.021171823185194727,-0.0009315506634346438,0.016492493497950234,0.0021234498037390193,0.032688816179643254,0.003385041118756593,-0.0038854222238704494,0.011538241185087506,0.0012851272694396343,0.07038024551477085,0.0021037621739137258,-0.027258998689319136,0.0008461481194994569,-0.0026389828643167412,0.03289752093736453
-0.0011376278727279754,0.0356654430491572,0.0019331644212654542,0.012723580680175761,-8.075978808630424e-05,-0.0017149722655448452,-0.00019021688189491126,0.07613530892799925,-0.01972027897396489,-0.005246388362235677,-0.010671530504352655,0.0014154560561143725,-0.007105104627881165,-0.00027243077134486704,0.04317707064578702,0.0020080971827807215,-0.0005293080464273681,-0.0089012549993015
-0.005612552625831713,-0.09725845027817859,-0.002610247979014879,-0.038344949058079725,-5.974331516245268e-05,0.0010537195601136862,0.008586447227832306,-0.0930020010499425,-0.0076281916590367205,0.0005599951478427734,0.01211172637857505,0.004074800244207033,-0.11636892687676637,0.008617425667158729,0.00953853028069096,0.010020536486945897,0.005987178837626006,-0.00378893819813253
0.012269781262931101,0.03972584219290054,0.0013658867520622842,0.02630328338005583,0.0009047555075520908,-0.0036900282039996624,-0.0018591092786389707,0.017381200480767856,0.021022570753498337,-0.00032667197986058216,0.0035771577891290374,0.00566255947317873,-0.013351650236221535,-0.002054879338837412,0.07131413268972531,-0.001096665418367171,0.003886700501966045,0.08789971994726664
0.005091073364860366,-0.08565494679793251,0.000340335374385381,-0.0453576006387062,0.00040610144276387317,-0.0031370864717010782,0.0027801321180642713,-0.08302522899843168,-0.007633750188571264,0.00802652564773032,-0.0188693128415226,0.003384972066027725,-0.0905545032508317,0.0029262348251042347,0.01265269756091203,0.004339006897768227,0.002096770816047755,-0.06603647533412083
-0.020903711595822494,0.05135247958290967,-0.001703779168293229,0.012705073309037251,-0.0006955015297949174,-0.01847802247532282,-0.008747625755097466,0.027719398553389674,-0.019336532629289027,-0.01948977709934685,-0.03140458241746513,-0.022641020883751972,-0.0018302095528377471,-0.008969063064319993,-0.06985904262531573,-0.00983720101118657,-0.01790865179739931,0.0044364033105657175
0.01198870277900932,-0.04164953181500697,0.002048084068036804,-0.015572121156616547,-0.00010161413338638514,-0.005743087245262513,-0.000543020885124923,-0.01779689415000918,-0.002878595732850542,-0.006043418341466045,0.0032095719357947416,0.0040155653614384335,-0.05303061433116929,-0.00032711264625850944,0.03737095767859411,0.0014716955125060327,0.003565082899635863,0.0046928631189124825
-0.006734598400363945,-0.01792328641997698,0.0015902278863371144,-0.011283218109780502,-0.0012269728887073228,0.004044928325596553,-0.0012499375830855586,-0.015362132029059006,-0.012882452479326512,0.013015275492933576,0.0031606031801376666,-0.0022146406257840257,-0.08230853977633823,-0.0011724185139757592,-0.027237767375868138,-0.0017843591460612318,-0.0011840540049049553,-0.04767133204401641
-0.005146739317596016,0.1329733805329707,-0.00033996014438097966,0.06577033771536911,-0.0013131127988499358,-0.012699979683422957,-0.004535226468642128,0.05063439898396527,0.0023395980988423215,0.0044078156843487815,0.022707631129368355,0.007255360257242716,0.1018015511892707,-0.004477192146920439,0.048918853305726984,-0.0028395334785664694,0.00265725927834648,0.01399308104729724
0.05009020346853221,-0.023336682177233947,0.0004539961776675039,0.008855135259981495,3.927735849451608e-06,0.005033486200356485,0.013613330719074446,0.060106577262942995,0.004960027467546757,-0.0003266201004302749,0.0038883688861224286,0.010689550094952427,0.10619513898386224,0.013519375892182994,-0.010284031966116491,0.013710261946846547,0.012232060890197793,-0.03755870535168626
-0.0005471883770754582,0.08608922657751883,-0.0010208544277046094,0.09751836309514528,0.0002097164661942763,-0.00220891361406228,0.0015975671837835659,-0.002822114374194107,0.0004356368298867874,0.02405049783102231,-0.008832018373037376,0.005499645009338527,0.01302169818110599,0.0015694703265087817,-0.016549539644792777,0.0014045103866247022,0.0050751898228034165,-0.054988918775800255
0.006963505861492747,-0.024500415988431112,0.00022727574847736243,0.07013245133867341,0.0003054649791005559,-0.009492310216255961,0.005569098742065126,-0.02449310392849069,-0.004316625721056289,0.0006384681735720488,0.0074571904769504815,0.006537458795691009,-0.058849528776551474,0.005592083477263365,0.053197818564255206,0.007843560856381826,0.008576441373455257,-0.006413276904285503
-0.015850912288252084,0.009205865050890605,-0.0003409849307075552,0.014593135822884129,9.873724579501086e-06,-0.008210269252699076,-0.003952157776777265,0.08655974519156473,0.006994899659466869,-0.0037827219203961926,-0.005190855933947303,-0.003022604913271554,0.012013291573290008,-0.003992954733884613,0.059612778969587055,-0.0028345642762158674,-0.0003179045923438206,-0.007871523228522359
0.012395344180265555,-0.07474478550114494,0.0001137996287174925,-0.014473138197206414,-0.0015207764905845744,0.004831349608626079,-0.003292705487593417,-0.11864657974624115,-0.013060774170070122,0.01829927147260113,0.004539661716055132,-0.0018705925019395497,-0.09235043068812632,-0.003575584802131271,-0.06494968189377415,-0.002894588591302205,-0.0016296856189534914,-0.006823245704972947
0.028464445243032044,0.023077979546434868,0.0015890453684457295,0.042974334095805755,0.00022386509096139484,-0.008267283005613413,-0.0019228430884384862,0.027044931558175778,-0.020895247385492866,0.0060650587433765946,-0.0040503549108159564,0.0027190925363773655,-0.03348372931630017,-0.001685297844052358,-0.01464926902636221,0.00020736864611503592,0.004180481638201616,-0.04377692301969338
-0.006975796427344694,-0.12668157937295077,-0.0011252654937202733,-0.022776055438033516,0.0017975476119036493,0.004656525578543125,0.0008683466658279126,-0.18459721522262384,0.0038189377078079456,-0.01303937960430468,-0.020258662036888975,-0.005035861715693035,-0.19096598987715396,0.0008985076682508364,0.008807772074100217,0.001710203641746677,-0.0065022009860775665,-0.16040105223108936
0.007712421548198289,0.12089241346730994,0.0017065078236095932,0.021281190940612982,0.0001915481489742632,0.00343115271720551,0.003876409309490514,0.08280715711951814,-0.002648127712591264,0.007827504247500894,-0.0011912272573613158,0.004412357165090253,0.1299801128684197,0.0038903327825912104,0.02444349518922251,0.001672943623770573,0.004521681383353515,0.05054727944913884
0.03576546813530879,0.15601477377150674,-0.0003403241671833257,0.14108807463889406,0.0006701118125009842,0.022950744505050302,0.008695539779144612,0.1463888806547169,0.03590121863279405,0.009921327688800607,-0.0072150565955839685,0.010078737891301648,0.11250441541637213,0.008590911509435806,0.002901307404113318,0.006327045665109443,0.008796123528380884,-0.0841068626954582
-0.013314972011151838,0.08730022423197692,0.0003404400271520558,0.010250355112868093,-0.0001505167822054565,-0.009132249794639669,-0.001927674967187043,-0.02246602841488632,-0.0007942651618240149,-0.0036006691908074817,0.0033525791405337735,0.0008955321513699488,0.10467878098424266,-0.0019078045565461554,0.003465523985226371,-0.0041744209668053145,-0.0021305888883933477,-0.06659765697721953
-0.008526607273415587,-0.04227643373386347,0.0006822321582977686,0.054034499850387885,7.081413321774477e-05,-0.012237118569764283,0.001314528010555982,-0.017019846374424552,-0.01773982870589741,-0.011019407804832348,0.015645300876115042,3.20763931378476e-05,-0.08295064641693983,0.0014269158901076828,0.0432288658824449,0.00269114021836514,-0.00019773923506738456,-0.05317969366029984
-0.007702615049974937,-0.014360949953099889,0.0013624459332131078,0.005574281038085438,0.00037471805555311377,0.009439960010089399,0.005598620750771888,-0.027681258944753706,0.004745018864500183,0.0033381315370224485,-0.006903440146810991,0.0024601804399617677,-0.01599460014547749,0.005080677669529354,0.01567398119122254,0.0045935341607443725,0.001858893511285098,-0.018722242044036053
-0.024719268809847317,0.23906120477794635,-0.0013605921999035875,0.10241438395256863,-0.00251848274893951,-0.015125822554896917,-0.013772429899449046,0.3959054131637978,-0.015448768145921998,-0.021265946806207303,0.0044810028727024775,-0.01411992023235964,0.6447814089753534,-0.013614022250776014,0.03415197180829077,-0.014231541908473755,-0.014526176847465155,-0.13427142666601066
0.012363709765636166,0.14927800019120196,-0.0017037251366971429,0.06319658000613337,0.0010526324562507572,0.0080642593824094,0.006617653719686256,-0.005972208947703894,0.007548140273828219,0.0009645150894928012,0.022209903440243428,0.00824415502329967,-0.13193847755000065,0.0068873429923077545,0.007317368906131216,0.008078543811928851,0.0064889293015779614,0.2705234924520217
-0.033661618908313096,0.28486255679209194,-0.004435283213047536,0.08331071417326141,-0.0006584374669948989,-0.009867578342511507,0.0060376899545206975,0.4360158533806662,-0.02826877011661255,-0.02592903660411161,-0.05895277032786006,-0.01385216152707136,-0.10569175103867978,0.005978670353587789,0.028390302267496503,0.008996084179286212,-0.010943896593244351,-0.15568085038713397
0.03412326209885119,-0.09616806635460995,-0.0020567247554056367,0.0691574669750421,-0.001872951143551127,0.029868707909021186,0.014803021674941297,-0.060794064134155,0.020622029943599074,0.02845653858616215,0.05783014693614108,0.024191878461931715,0.22990055578401258,0.01485736711759933,0.07944656360858104,0.016037881690796896,0.023095819659287864,0.08680020685692802
0.008631410697940822,0.018724556434904116,-0.0009156846071433078,0.0362338992996023,0.00041805227465863126,0.013238697630381546,0.005703555954814199,-0.038183010310786636,-0.004353721301320834,0.006093065488367078,-0.005039799279430768,0.012858025987948718,0.35703034581743953,0.005697674687804355,0.07840299470467449,0.00484168673806451,0.010697215712609287,0.08412096145849679
-0.023248991769981187,-0.09859720967172847,-0.0010313264279419032,-0.12821714814019047,0.0008479124654932058,-0.023105668041152216,-0.006533557835389225,-0.1769116746223799,-0.040101629664118676,-0.009698565566170658,0.025966573793686054,-0.01445030860856078,-0.034720812784126975,-0.00674077063833467,-0.07821411721500826,-0.005972508272065746,-0.01346350635475424,-0.07606802430410886
-0.0013953242720632364,0.04188181352478404,-0.00022954239619077388,-0.046214502171538774,-0.00043562497714988435,-0.010738542227859416,0.00015786060591582718,-0.0013015129321359842,-0.022387363380119485,-0.011770692446861575,-0.010039368268427329,-0.0015901864602876348,0.16257835636164142,0.00021141877707764323,0.047152947996006445,0.0035342233615682783,-0.0019329223986963573,-0.00872848540999338
0.016226618387009895,0.09270283772244947,0.0026389942435300906,0.10003249550509552,-0.0001748978045202909,0.0056520540635098815,0.0025249428348763647,0.15254885391992934,0.0021903801938352174,0.006560276628843953,0.003485604904879258,0.006753317198948894,-0.027568523768960684,0.0026926810413061553,0.005850950889994211,0.0011067808863012285,0.0037940630614083926,0.08543555068050601
-0.015127340771155184,-0.010245299521846163,-0.0012585022925497569,0.050138030111625875,0.0014824824341739262,-0.00934626650547199,-0.003463127135463373,0.0918190542098507,-0.02384355234847746,-0.015346155759049407,-0.02449814732186706,-0.005347136022965215,-0.06705541574189489,-0.0035018863454505667,-0.011013523157297866,-0.0009547511141899667,-0.009724341572306172,-0.0355184905100967
-0.013730333224389879,-0.02534180700615185,0.000801629250813507,-0.06027358971670127,-0.0006338311888731685,-0.001906416643512987,-0.007213661518700731,0.03603311651736463,0.023286134306582218,-0.001736993323324998,-0.02581374532786984,-0.007921364371583972,-0.008542274926077953,-0.007292497295321332,-0.02229585445953386,-0.008702779303479513,-0.005645607143059506,0.029552077051431702
0.00542689868251256,0.22016659669151162,0.0013741752006557473,-0.02051744646979292,-0.0010097487605544853,0.03290662902172192,0.007822913301922974,-0.04409957588600222,0.03874933239741818,0.017822753727266383,0.012889115872579904,0.014589905362776046,0.12051865870441847,0.007851783929634815,0.022259629183487784,0.009134464556616706,0.011115293830694428,0.15632596620608807
0.03285607294505222,0.016950340306641776,-0.00011493845314758389,-0.014473454791977813,0.0006728928122032851,0.05357332104715162,0.013761286322965915,0.06209642400070581,0.024435057048117548,0.03649966797451265,0.026141550491664223,0.023261082513067466,0.022436851939297453,0.013838619518702355,0.00698599786790699,0.012621730923629615,0.02344880612715028,-0.09757493349855406
0.03665827443348868,-0.17364417902257612,-0.0013714510665502333,-0.1328368400602007,-0.0005016504920509757,0.0021701088026371274,0.0008823841358471807,-0.17169085863228895,0.02015093787240607,0.0028082681199939064,0.03754024033881298,0.00799949616186768,-0.19686495258172432,0.0009118671778112208,-0.006420156263490129,-0.0007448389059471205,0.004790800771982573,-0.08188741205051764
0.016073870158319403,0.12690799698373123,0.0004576451781574953,0.07072224005462169,0.0010636229050464685,0.00446353502001573,-0.003396814160009365,0.09418261371486092,0.0059733808453954484,0.004356027214710068,-0.011177302847928727,-0.00288032608001898,0.11893958304316987,-0.003539497942702252,0.0019526425140830028,-0.0016399964947381163,-0.000845828083033684,0.06821846306669754
0.027683745007346383,-0.016279736719745475,0.0022890735249339045,-0.01937144023741122,-0.0010284492390071343,0.0009088225868814082,0.00398087694687943,0.05367748327588928,0.012787206600506362,0.015844195865225785,-0.004321094625235888,0.008266165357432964,0.10571658118337868,0.003943877303255183,0.040347806114603646,0.0028376692241514068,0.006427118626091577,-0.03603022709300674
0.001679445556413528,0.0010119682995752832,-0.00011419725546590875,0.006286058316783416,0.00043873247542580707,0.007216492506205707,-0.0014772260353304034,0.31481596536286394,0.014531581172850805,0.012198852563898521,-0.015966680303105774,0.0014628383136285894,0.09388398427846911,-0.0015610705866057062,0.0025999188207492807,-0.003623687668947384,-0.00160611377050357,0.034691140356335026
-0.007683870122545344,-0.09050232646406553,0.0,-0.06562212475675022,1.1076650420882572e-05,-0.04665221919838758,-0.024398414929573065,-0.029704723480953987,-0.0351354965035634,0.0024535279422333023,-0.03851821536731448,-0.027876581985120108,-0.08814727963592439,-0.024440240072676978,-0.02143608477064074,-0.02401246870049567,-0.025585031484568588,-0.05126544939335609
-0.034985384218655824,0.10556083441168584,-0.0007992731131349906,0.09968113394222766,-0.00030680790787851464,0.01883516312322353,0.008460360597921879,-0.07558473073772554,-0.02623660913971848,0.02589086206189184,0.010315298112611337,0.005916859908069005,0.03562711942366925,0.008600216804746763,-0.033246240146660666,0.007860754346190824,0.006053270776960051,0.006611944562735506
-0.0374202953186521,0.00578397304945466,-0.0008002111593662375,0.02540747568580648,-0.0009304160322018973,-0.013943494290892144,-0.0198655142259766,0.03561142575588172,-0.025169922538318956,-0.02917156209760885,-0.004693028005766098,-0.0210383497437584,0.003297687246131442,-0.02001978608203292,-0.05015373491403896,-0.017523353022429133,-0.020238470382257012,-0.03125700074041726
0.016519863996734108,0.1548325200417966,0.0003322185643415132,-0.022706672001520767,0.0011393736813563038,0.035959000338614544,0.016365211998683904,0.014896813890411087,0.01424554893410801,0.03315215865346555,0.019033990335884043,0.024987566303490638,0.2026053300722459,0.016645612060134818,0.058321672867634566,0.017062638995423374,0.024006328457509607,-0.04068281162287035
0.006336907568583294,0.06022888528671144,-0.001259301819642289,0.05883361479570781,0.0005855655937094806,0.013760675991596472,0.014195065262135431,0.00503953581371297,0.019350252380338828,-0.0005840667284169321,0.02415589354216463,0.01631389462782784,0.1422295819663062,0.014140172437165477,0.039270726531715816,0.014343605491556,0.017874485243520644,0.11065079657818955
-0.007778352132340571,0.035549788721896736,-0.0017206825201117049,0.055245981743407446,-0.0006880773808489726,0.07282507252344472,0.0007834058087150542,0.06701070190115566,-0.0016098482454929286,0.01457136450780605,-0.0019362337903903182,-0.003967387787097376,0.08514121555043497,0.0007862599686074834,-0.020738065332563282,0.0014991518203015808,-0.0024868683550269832,0.020847053923413572
0.025757545676964977,-0.0007906325370877765,0.00023019278045910418,-0.014571470120209207,-0.0003327203083756114,-0.0025498345403419664,0.011323730772031082,0.08009399397661476,-0.0006001210138558699,-0.004074229929981521,0.00988490311039425,0.011826734234457126,0.12422605590917057,0.011365806149053137,-0.005499119810906672,0.012672822290480834,0.011774707533056317,0.06276867865307367
